sentence_id,tokens,ner_tags
182.txt_112,"Norah Jones , Diana Ross , Stevie Wonder , Maroon 5 , Mary J Blige and Eric Clapton will give musical performances on the show described as "" A Concert of Hope "" .",B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O
182.txt_181,George Clooney recently reacted angrily to a TV host 's suggestion that not all funds raised would go towards tsunami relief .,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O
191.txt_439,Last year actor Shane Richie won an award for his portrayal of Alfie Moon in EastEnders .,O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O
088.txt_206,"A remake of the 1960s film , starring Frank Sinatra and the Rat Pack , Ocean 's Eleven was directed by Oscar - winning director Steven Soderbergh .",O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
088.txt_234,"Soderbergh returns to direct the hit sequel which reunites Clooney , Pitt and Roberts with Matt Damon , Andy Garcia and Elliott Gould .",B-ACTOR-DIRECTOR O O O O O O O O B-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
042.txt_6,South Korean film director I m Kwon - Taek has received an honorary Golden Bear at the Berlin Film Festival .,O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O
042.txt_171,"U - Carmen eKhayelitsha ( Carmen in Khayelitsha ) , which is one of 21 films up for Berlin 's top prize , the Golden Bear , is British director Mark Dornford - May 's first feature film .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O
042.txt_228,"Xhosa works brilliantly , it 's such a musical language , "" said music director Charles Hazlewood .",O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O
073.txt_211,"Ray director Taylor Hackford , responsible for the classic 1982 film An Officer and a Gentleman , has also received an Oscar nomination in the best director category .",B-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O
056.txt_7,Late film star Marlon Brando is said to have repeatedly turned down his Oscar - winning role in The Godfather .,O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O
056.txt_76,"But Brando , who died last July at the age of 80 , eventually took the role of Don Corleone , winning him an Oscar in 1973 which he notoriously refused .",O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O
056.txt_203,"Every time she went to see Brando from then on , she added , he was wearing a different gangster - style moustache .",O O O O O O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O
056.txt_270,In fact Brando 's Academy Award triumph revived his career .,O O B-ACTOR-DIRECTOR O O O O O O O O
056.txt_281,The actor was nominated for an Oscar the following year for his role in Bernardo Bertolucci 's Last Tango in Paris .,O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O
353.txt_715,What about Keanu Reeves and Richard Gere in a remake of The Wooden Tops ?,O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O
353.txt_1799,Sean Connery could play the mysterious costume shop owner .,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O
377.txt_116,"Clint Eastwood won best director for Million Dollar Baby , beating Scorsese who was nominated for a fifth time for the Howard Hughes biopic The Aviator .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O B-ACTOR-DIRECTOR O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O
377.txt_143,"Mike Leigh will compete for the British film prize with Shane Meadows for Dead Man 's Shoes , Roger Michell For Enduring Love and My Summer Of Love director Pawel Pawlikowski .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
377.txt_269,"American Beauty 's Sam Mendes will receive a lifetime achievement award for his work in film and theatre , while theatre director Simon McBurney will be given an award for outstanding directorial achievement .",O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O
300.txt_36,"Directed by Bollywood veteran Subhash Ghai , the film is set in the British Raj and Bernath plays an army general 's daughter who falls in love with a rural boy , Kisna .",O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR O
300.txt_478,"Actor and Producer Aamir Khan 's forthcoming venture The Rising is set against the backdrop of the Indian mutiny of 1857 , with British actor Toby Stephens in a key role .",O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O
033.txt_11,This third Harry Potter film brought a change of director and a dramatic visual shake - up that really shines on DVD .,O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O
033.txt_34,"

 Gone are the warm , bright colours found in the two earlier films , Alfonso Cuaron brings in a bleak and cold feel that is simply gorgeous - and looks even better here than in the cinema .",O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O
061.txt_0,Director Nair 's Vanity project,O B-ACTOR-DIRECTOR O O O
006.txt_49,"The Producers was named best musical , Victoria Hamilton was best actress for Suddenly Last Summer and Festen 's Rufus Norris was named best director .",O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O
006.txt_118,"The Critics ' Circle named Rebecca Lenkiewicz its most promising playwright for The Night Season , and Eddie Redmayne most promising newcomer for The Goat or , Who is Sylvia ?",O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O B-AUTHOR-WRITER O
064.txt_57,"British actors in attendance include nominees Clive Owen , Imelda Staunton , Kate Winslet and director Mike Leigh .",O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
064.txt_76,"The Aviator leads the shortlist , but critics believe the night may belong to Clint Eastwood 's Million Dollar Baby .",O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O
064.txt_205,"Eastwood has won best director once before , for Unforgiven in 1993 .",B-ACTOR-DIRECTOR O O O O O O O O O O O O
081.txt_69,Best actor nominee Leonardo DiCaprio is to present a statuette for the first time at the LA ceremony on Sunday .,O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O
078.txt_30,"According to pundits , the film has overtaken previous favourite The Aviator , with Eastwood also tipped to take the best director award .",O O O O O O O O O O O O O O B-ACTOR-DIRECTOR O O O O O O O O O
078.txt_88,"The Aviator has scored a best director nomination for Martin Scorsese , who has never won an Oscar , while stars Leonardo DiCaprio and Cate Blanchett are both nominated for acting Oscars .",O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O
333.txt_0,"Actor Scott is new Bond favourite 

",O B-ACTOR-DIRECTOR O O B-ACTOR-DIRECTOR O O
333.txt_99,Scott first found fame in the TV series Soldier Soldier and has since then starred in such films as Mission Impossible II and the wartime drama Enigma .,B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O
333.txt_289,"The most recent , Die Another Day , was released in late 2002 and saw Pierce Brosnan make his final appearance as the secret agent .",O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O
007.txt_6,"Novelist Andrea Levy is favourite to win the main Whitbread Prize book of the year award , after winning novel of the year with her book Small Island .",O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O
007.txt_58,"Second favourite is a biography of Mary Queen of Scots , by John Guy .",O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O B-AUTHOR-WRITER I-AUTHOR-WRITER O
007.txt_128,"Small Island , Levy 's fourth novel , is set in post - war London and centres on a landlady and her lodgers .",O O O B-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O
007.txt_263,"Guy has published many histories , including one of Tudor England .",B-AUTHOR-WRITER O O O O O O O O O O O
007.txt_300,"The other contenders include Susan Fletcher for Eve Green , which won the first novel prize .",O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O
007.txt_317,Fletcher has recently graduated from the University of East Anglia 's creative writing course .,B-AUTHOR-WRITER O O O O O O O O O O O O O O
007.txt_332,"The fourth book in the running is Corpus , Michael Symmons Roberts ' fourth collection of poems .",O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O
007.txt_363,"Geraldine McCaughrean is the final contender , having won the children 's fiction category for the third time for Not the End of the World .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O
358.txt_0,"Film star Fox behind theatre bid 

",O O B-ACTOR-DIRECTOR O O O O
358.txt_7,Leading actor Edward Fox is one of the men behind plans to reopen a Swansea theatre thought to be Wales ' oldest .,O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O
358.txt_31,The star of film and TV hits Day of the Jackal and Edward and Mrs Simpson has joined forces with Swansea - born actor - director Terry Palmer .,O O O O O O O O O O O O B-ACTOR-DIRECTOR O O B-ACTOR-DIRECTOR O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
358.txt_288,"One of his most memorable roles was as an assassin in the Day of the Jackal in 1973 , and he won a TV Bafta as the Prince of Wales in 1980 for Edward and Mrs Simpson .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR O O B-ACTOR-DIRECTOR O
328.txt_119,The Aviator is also widely tipped to win the best director prize for Martin Scorsese .,O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
328.txt_209,"Mike Leigh is the outsider in the best director category for Vera Drake , a position he holds jointly with Ray 's Taylor Hackford at bookmakers VC Bet .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O B-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O
354.txt_333,"Glamour was also brought to the evening by actress Sienna Miller , supermodel Claudia Schiffer - who was supporting her director husband Matthew Vaughn - Troy actress Diane Kruger and star of the TV programme The OC , Micha Barton .",O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
354.txt_461,"

 Actor Christian Slater , who is currently starring in One Flew Over The Cuckoo 's Nest in London 's West End , was greeted by cries of "" Christian , Christian "" by the ever vocal crowd .",O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
354.txt_545,"Martin Scorsese , whose movie The Aviator went on to win best film , said being honoured in the UK meant a lot to him .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O
087.txt_87,Howl 's Moving Castle is based on a children 's fantasy novel by UK author Diana Wynne Jones .,O O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O
315.txt_74,"Hoffman is in the UK to publicise his new comedy , Meet the Fockers , which also stars Robert De Niro , Barbra Streisand and Ben Stiller .",B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
035.txt_119,"Director Martin Scorsese 's The Aviator , starring Leonardo DiCaprio went on general release on Christmas Day in the US , ensuring it just made the deadline .",O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O
094.txt_36,"Chris Weitz , director of About a Boy , said the changes were being made after film studio New Line expressed concern .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O
094.txt_176,"The award - winning trilogy - Northern Lights , The Subtle Knife and The Amber Spyglass - tell the story of Oxford school child Lyra Belacqua .",O O O O O O O O O O O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O
094.txt_403,"There are a number of Christian websites which attack the trilogy for their depiction of the church and of God , but Pullman has denied his books are anti - religious .",O O O O O O O O O O O O O O O O O O O O O O B-AUTHOR-WRITER O O O O O O O O O
292.txt_31,Director Stephen Daldry made the decision to re - schedule the previews to protect the young stars .,O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O
292.txt_305,Sir Elton John has composed the music .,O B-MUSICIAN I-MUSICIAN O O O O O
292.txt_313,"Daldry directed the successful film version of Billy Elliot , adapted from Lee Hall 's script .",B-ACTOR-DIRECTOR O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O
054.txt_93,"

 Black Friday is based upon the novel of the same name written by journalist S Hussain Zaidi , which looks at the 15 explosions which rocked Mumbai on 12 March 1993 .",O O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O
299.txt_8,Actor Stephen Fry is joining the cast of the forthcoming film adaptation of The Hitchhiker 's Guide To The Galaxy .,O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O
299.txt_82,The late Douglas Adams ' original 1977 scripts have also been turned into a series of successful books .,O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O
299.txt_201,"Adams wrote the screenplay based on his book before his premature death , while a new radio series was aired 26 years after the first broadcast and included many of the original cast members .",B-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
299.txt_236,"Hollywood star Malkovich will play religious cult leader Humma Kavula , which was especially created by Adams for the new film .",O O B-ACTOR-DIRECTOR O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O B-ACTOR-DIRECTOR O O O O O
082.txt_343,The decision also saw Clint Eastwood get his third personal nomination for Million Dollar Baby .,O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O
