index,sentence,true_tags,predicted_tags,true_entities,predicted_entities
206,"ĠI 'm Ġconfident ĠMatt Ġwill Ġgrasp Ġthis Ġopportunity Ġand Ġmake Ġhis Ġmark Ġagainst ĠIreland ,"" Ġsaid ĠRobinson .",O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE O O O O O O O O O O O O B-ATHLETE O,[],"[('ATHLETE', 3, 3), ('ATHLETE', 16, 16)]"
207,"Ġ Ċ Ċ "" All Ġthree Ġplayers Ġhave Ġshown Ġoutstanding Ġform Ġof Ġlate , Ġmost Ġrecently Ġin Ġthe ĠEngland ĠA Ġwin Ġagainst ĠFrance ĠA Ġand Ġfor Ġtheir Ġclub ,"" Ġadded ĠRobinson . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE O O,[],"[('ATHLETE', 30, 30)]"
214,"ĠHow l Ġhelps Ġboost ĠJapan 's Ġcinem as Ċ Ċ Japan 's Ġbox Ġoffice Ġreceived Ġa Ġ3 . 8 % Ġboost Ġlast Ġyear , Ġwith Ġticket Ġsales Ġworth Ġ211 bn Ġyen Ġ(Â£ 1 . 08 bn ).",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 0, 0)]"
216,ĠIt Ġis Ġexpected Ġto Ġmatch Ġthe Ġ30 . 7 bn Ġyen Ġ(Â£ 157 m ) Ġrecord Ġof ĠHay ao ĠMiy azaki 's Ġprevious Ġfilm ĠSpir ited ĠAway .,O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O,O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O,"[('ACTOR-DIRECTOR', 17, 20)]","[('ACTOR-DIRECTOR', 17, 21)]"
225,ĠJohnson Ġannounces ĠJune Ġretirement Ċ Ċ Former ĠEngland Ġcaptain ĠMartin ĠJohnson Ġhas Ġannounced Ġhe Ġis Ġto Ġretire Ġfrom Ġrugby Ġunion Ġat Ġthe Ġend Ġof Ġthe Ġseason .,O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O,B-ATHLETE O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O,"[('ATHLETE', 9, 10)]","[('ATHLETE', 0, 0), ('ATHLETE', 9, 10)]"
226,"Ġ Ċ Ċ Johnson , Ġwho Ġcapt ained ĠEngland Ġto ĠWorld ĠCup Ġglory Ġin Ġ2003 , Ġwill Ġplay Ġhis Ġfinal Ġmatch Ġin ĠJune .",O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 3, 3)]"
227,"ĠJohnson Ġwon Ġ84 ĠEngland Ġcaps Ġand Ġquit ĠTest Ġrugby Ġat Ġthe Ġstart Ġof Ġ2004 , Ġjust Ġtwo Ġmonths Ġafter Ġleading ĠSir ĠClive ĠWoodward 's Ġteam Ġto Ġvictory Ġin ĠSydney .",O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O,B-ATHLETE O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O,"[('ATHLETE', 20, 22)]","[('ATHLETE', 0, 0), ('PUBLIC-FIGURE', 21, 22)]"
229,"ĠI 'm Ġconfident ĠI Ġhave Ġmade Ġthe Ġright Ġdecision Ġto Ġretire ,"" Ġsaid ĠJohnson . Ġ""",O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O B-ATHLETE O O,[],"[('ATHLETE', 13, 13)]"
232,"ĠJohnson Ġwill Ġalways Ġbe Ġrevered Ġby ĠEngland Ġfans Ġfor Ġcapt aining ĠEngland Ġto Ġtheir Ġdramatic ĠWorld ĠCup Ġwin Ġagainst ĠAustralia Ġin ĠSydney , Ġbut Ġhis Ġlist Ġof Ġachievements Ġdoes Ġnot Ġstop Ġat Ġthat .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 0, 0)]"
234,"ĠJohnson Ġalso Ġhad Ġhuge Ġsuccess Ġas Ġcaptain Ġof ĠLeicester , Ġguiding Ġthe ĠTigers Ġto Ġback Ġto Ġback ĠHe ine ken ĠCup Ġvictories Ġand Ġseveral ĠPremiership Ġtitles .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 0, 0)]"
235,ĠApart Ġfrom Ġhis Ġmar vell ous Ġcaptain cy ĠJohnson Ġwas Ġalso Ġone Ġof Ġthe Ġfinest Ġsecond Ġrows Ġto Ġever Ġplay Ġthe Ġgame .,O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O,[],"[('ATHLETE', 7, 8)]"
236,"ĠTe ak Ġtough Ġand Ġphysically Ġintimidating , Ġhe Ġruled Ġthe Ġr ucks Ġand Ġm aul s Ġfor Ġthe Ġbest Ġpart Ġof Ġa Ġdecade Ġand Ġwas Ġintegral Ġin ĠEngland 's Ġrise Ġto Ġthe Ġtop Ġof Ġthe Ġworld Ġgame .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 0, 1)]"
238,"ĠThe ĠAll ĠBlack Ġis Ġaiming Ġto Ġreturn Ġto Ġaction Ġafter Ġa Ġkidney Ġtransplant Ġand ĠJohnson Ġexpects Ġit Ġto Ġbe Ġa Ġmemorable Ġoccasion . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O B-ATHLETE O O O O O O O O O,[],"[('ATHLETE', 14, 14)]"
239,"ĠThis Ġgame Ġagainst ĠJonah Ġwill Ġbe Ġa Ġgreat Ġway Ġto Ġend Ġthe Ġseason Ġand Ġend Ġmy Ġcareer ,"" Ġsaid ĠJohnson .",O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE O O O O O O O O O O O O O O O B-ATHLETE O,[],"[('ATHLETE', 3, 3), ('ATHLETE', 19, 19)]"
240,"ĠL om u , Ġrugby Ġunion 's Ġfirst Ġglobal Ġsuperstar Ġafter Ġhis Ġexploits Ġin Ġthe Ġ1995 ĠWorld ĠCup , Ġsaid Ġhe Ġwas Ġproud Ġto Ġbe Ġpart Ġof ĠJohnson 's Ġfarewell . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE O O O O,[],"[('ATHLETE', 0, 2), ('ATHLETE', 27, 27)]"
241,"ĠWe Ġhold Ġhim Ġin Ġsuch Ġhigh Ġesteem ,"" Ġsaid ĠL om u . Ġ""",O O O O O O O O O O O O O O,O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O,[],"[('ATHLETE', 9, 11)]"
251,"ĠThe Ġnewspaper Ġalso Ġclaimed ĠMr ĠSe if ert Ġwas Ġbecoming Ġ"" increasing ly Ġfrustrated "" Ġwith Ġthe Ġpace Ġof Ġnegotiations Ġsince ĠDeutsche ĠBo er se 's ĠÂ£ 1 . 3 bn Ġoffer Ġwas Ġrejected Ġin Ġmid - December , Ġin Ġparticular Ġthe ĠL SE 's Ġdecision Ġto Ġsuspend Ġtalks Ġover Ġthe ĠChristmas Ġperiod .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 5, 7)]"
257,ĠSpears Ġseeks Ġaborted Ġtour Ġpayment Ċ Ċ S inger ĠBrit ney ĠSpears Ġis Ġsuing Ġeight Ġinsurance Ġcompanies Ġthat Ġhave Ġrefused Ġto Ġreimburse Ġher Ġfor Ġcance lling Ġher Ġ2004 Ġworld Ġtour .,O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O,B-MUSICIAN O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O,"[('MUSICIAN', 9, 11)]","[('MUSICIAN', 0, 0), ('MUSICIAN', 9, 11)]"
265,"ĠThe Ġlegal Ġsubmission Ġdescribed ĠSpears Ġas Ġ"" one Ġof Ġthe Ġmost Ġrecognised Ġperformers Ġin Ġher Ġindustry "".",O O O O O O O O O O O O O O O O O,O O O O B-MUSICIAN O O O O O O O O O O O O,[],"[('MUSICIAN', 4, 4)]"
266,"ĠThe ĠOn yx ĠHotel Ġtour Ġwas Ġcited Ġas Ġ"" a Ġhighly Ġcrafted Ġproduction Ġwhich Ġincluded Ġthe Ġwell - known Ġmusic Ġand Ġdancing Ġof ĠSpears , Ġsupported Ġby Ġelaborate Ġcostumes , Ġcomplex Ġchore ography Ġas Ġwell Ġas Ġcutting - edge Ġvideo Ġproduction , Ġlighting Ġand Ġother Ġeffects "".",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O,[],"[('MUSICIAN', 23, 23)]"
267,"ĠIn ĠSeptember ĠSpears Ġmarried ĠKevin ĠFeder line , Ġwho Ġhad Ġbeen Ġa Ġdancer Ġon Ġthe Ġaborted Ġtour .",O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O,O O B-MUSICIAN O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O,"[('MUSICIAN', 4, 6)]","[('MUSICIAN', 2, 2), ('ACTOR-DIRECTOR', 5, 6)]"
292,"ĠBridge Head ĠSoftware Ġhas Ġcome Ġup Ġwith Ġtechniques Ġto Ġprove , Ġto Ġa Ġlegal Ġstandard , Ġthat Ġany Ġstored Ġfile Ġon Ġa ĠPC Ġhas Ġnot Ġbeen Ġtam pered Ġwith .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 0, 1)]"
305,"ĠComic ĠPas qu ale Ġbeat Ġformer ĠRoyal Ġbut ler ĠPaul ĠBur rell Ġwho Ġcame Ġsecond , Ġnightclub Ġowner ĠFran ĠCos grave , Ġwho Ġwas Ġthird .",O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O,O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O,"[('PUBLIC-FIGURE', 9, 11), ('BUSINESS-EXECUTIVE-MANAGER', 18, 20)]","[('ACTOR-DIRECTOR', 1, 3), ('ACTOR-DIRECTOR', 9, 11), ('PUBLIC-FIGURE', 18, 20)]"
306,"ĠPas qu ale Ġfollows ĠKerry ĠMcF adden , ĠPhil ĠT uf nell Ġand ĠTony ĠBlackburn Ġas Ġwinners Ġof Ġthe Ġshow .",O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O,O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR B-PUBLIC-FIGURE O O O O O O,"[('MUSICIAN', 4, 6), ('ATHLETE', 8, 11), ('PUBLIC-FIGURE', 13, 14)]","[('ACTOR-DIRECTOR', 4, 6), ('ACTOR-DIRECTOR', 8, 11), ('ACTOR-DIRECTOR', 13, 13), ('PUBLIC-FIGURE', 14, 14)]"
307,Ġ Ċ Ċ S inger Ġand ĠTV Ġpresenter ĠMcF adden Ġwas Ġthe Ġshow 's Ġfirst Ġfemale Ġwinner .,O O O O O O O O O O O O O O O O O O,O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O,[],"[('PUBLIC-FIGURE', 8, 9)]"
308,"ĠWhen Ġcr ick eter ĠPhil ĠT uf nell Ġwon Ġin ĠMay Ġ2003 , Ġ12 . 3 Ġmillion Ġpeople Ġ- Ġ50 % Ġof Ġthe Ġviewing Ġpublic Ġ- Ġtuned Ġin Ġto Ġwatch .",O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O,O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O,"[('ATHLETE', 4, 7)]","[('ACTOR-DIRECTOR', 4, 7)]"
309,"ĠAnd Ġwhen ĠTony ĠBlackburn Ġwon Ġthe Ġfirst Ġshow Ġin Ġ2002 , Ġ10 . 9 Ġmillion Ġpeople Ġsaw Ġthe Ġshow .",O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O,O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 2, 3)]","[('MUSICIAN', 2, 3)]"
310,"ĠPas qu ale Ġhad Ġbeen Ġthe Ġshow 's Ġhottest Ġever Ġfavourite Ġto Ġwin , Ġand Ġits Ġhosts ĠAnthony ĠMc Part lin Ġand ĠDecl an ĠDonn elly , Ġknown Ġas ĠAnt Ġand ĠDec , Ġsaid ĠMonday 's Ġdeciding Ġvote Ġwas Ġthe Ġclosest Ġin Ġthe Ġprogramme 's Ġhistory .",O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O,"[('ACTOR-DIRECTOR', 17, 20), ('ACTOR-DIRECTOR', 22, 25)]","[('ACTOR-DIRECTOR', 17, 20), ('ACTOR-DIRECTOR', 22, 25), ('ACTOR-DIRECTOR', 29, 29)]"
311,"Ġ Ċ Ċ P asc ual e Ġhas Ġbeen Ġflooded Ġwith Ġoffers Ġof ĠTV Ġwork , Ġaccording Ġto Ġhis Ġmanagement Ġcompany , Ġbut Ġone Ġof Ġhis Ġfirst Ġjobs Ġon Ġhis Ġreturn Ġis Ġp antom ime .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 3, 6)]"
315,ĠThere Ġare Ġa Ġnumber Ġof Ġthings ĠJoe Ġwants Ġto Ġdo .,O O O O O O O O O O O,O O O O O O B-ATHLETE O O O O,[],"[('ATHLETE', 6, 6)]"
320,"Ġ Ċ Ċ Charles ĠEvans ĠJr Ġbattled Ġover Ġhis Ġrole Ġwith Ġthe Ġpeople Ġwho Ġeventually Ġmade Ġthe Ġfilm , Ġand Ġwon Ġa Ġproducer 's Ġcredit .",O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O,O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O,"[('BUSINESS-EXECUTIVE-MANAGER', 3, 5)]","[('PUBLIC-FIGURE', 3, 5)]"
324,"ĠThe ĠAv iator 's Ġnominated Ġproducers Ġare ĠMichael ĠMann Ġand ĠGraham ĠKing Ġ- Ġwith ĠMr ĠEvans Ġand ĠSandy ĠCl iman , ĠMr ĠMann 's Ġformer Ġdeputy , Ġleft Ġoff .",O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O,O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O B-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O B-ACTOR-DIRECTOR O O O O O O O,"[('ACTOR-DIRECTOR', 7, 8), ('BUSINESS-EXECUTIVE-MANAGER', 10, 11), ('BUSINESS-EXECUTIVE-MANAGER', 17, 19)]","[('ACTOR-DIRECTOR', 7, 8), ('PUBLIC-FIGURE', 10, 11), ('PUBLIC-FIGURE', 15, 15), ('PUBLIC-FIGURE', 17, 19), ('ACTOR-DIRECTOR', 22, 22)]"
325,"ĠMr ĠEvans Ġsued ĠMr ĠMann Ġin Ġ2001 , Ġclaiming Ġhe Ġcame Ġup Ġwith Ġthe Ġidea , Ġspent Ġyears Ġdeveloping Ġit Ġand Ġpersuaded ĠDi Cap rio Ġto Ġplay ĠHughes Ġ- Ġbut Ġsaid Ġhe Ġwas Ġlater Ġexcluded Ġfrom Ġthe Ġproject .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O,O B-PUBLIC-FIGURE O O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 27, 27)]","[('PUBLIC-FIGURE', 1, 1), ('ACTOR-DIRECTOR', 4, 4), ('ACTOR-DIRECTOR', 22, 24)]"
326,ĠThe Ġtwo Ġsides Ġsettled Ġout Ġof Ġcourt Ġin Ġa Ġdeal Ġthat Ġhas Ġremained Ġsecret Ġapart Ġfrom Ġthe Ġfact ĠMr ĠEvans ' Ġname Ġhas Ġappeared Ġas Ġa Ġproducer Ġwhen Ġthe Ġfilm 's Ġcredits Ġroll .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 19, 19)]"
327,"ĠAt Ġthe ĠGolden ĠGlob es , ĠMr ĠEvans Ġ- Ġwho Ġwas Ġnamed Ġamong Ġthe Ġwinners Ġwhen Ġthe Ġfilm Ġwon Ġbest Ġdrama Ġfilm Ġ- Ġev aded Ġa Ġsecurity Ġguard Ġto Ġhave Ġhis Ġphoto Ġtaken Ġwith ĠDi Cap rio , Ġdirector ĠMartin ĠSc ors ese , ĠMr ĠMann Ġand ĠMr ĠKing .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O,O O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O B-ACTOR-DIRECTOR O O B-PUBLIC-FIGURE O,"[('ACTOR-DIRECTOR', 39, 42)]","[('PUBLIC-FIGURE', 7, 7), ('ACTOR-DIRECTOR', 34, 36), ('ACTOR-DIRECTOR', 39, 42), ('ACTOR-DIRECTOR', 45, 45), ('PUBLIC-FIGURE', 48, 48)]"
328,Ġ Ċ Ċ A mp as Ġdecided Ġto Ġlimit Ġthe Ġnumber Ġof Ġproducers Ġwho Ġcould Ġbe Ġnominated Ġafter ĠShakespeare Ġin ĠLove 's Ġvictory Ġin Ġ1999 Ġsaw Ġfive Ġproducers Ġcollect Ġawards .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O B-AUTHOR-WRITER O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 3, 5), ('AUTHOR-WRITER', 18, 18)]"
340,"ĠCelebr ating Ġhis Ġwin , Ġthe ĠOscar - nom inated ĠOwen Ġtold Ġreporters : Ġ"" The Ġwhole Ġaward Ġseason Ġis Ġnew Ġto Ġme Ġbecause ĠI Ġhaven 't Ġwon Ġanything Ġbefore .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O,[],"[('ACTOR-DIRECTOR', 10, 10)]"
342,"ĠBl anche tt , Ġwho Ġwon Ġa ĠBa ft a Ġin Ġ1999 Ġfor Ġher Ġleading Ġrole Ġin ĠElizabeth , Ġsaid : Ġ"" Win ning Ġa ĠBa ft a Ġmeans Ġan Ġenormous Ġamount Ġto Ġme .""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ACTOR-DIRECTOR', 0, 2)]"
346,"ĠSt aun ton , Ġwho Ġis Ġup Ġfor Ġan ĠOscar Ġfor Ġher Ġrole Ġin ĠVera ĠDrake , Ġarrived Ġwearing Ġa Ġgreen Ġsilk Ġand Ġch iff on Ġbe aded Ġevening Ġdress . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ACTOR-DIRECTOR', 0, 2)]"
349,"ĠHer Ġdirector ĠLeigh , Ġwho Ġbeat ĠMartin ĠSc ors ese Ġto Ġthe Ġbest Ġdirector Ġaward , Ġtold Ġthe Ġaudience : Ġ"" We Ġalways Ġsay Ġit Ġwas Ġa Ġsurprise Ġand Ġsometimes ĠI 've Ġsaid Ġit Ġand Ġnot Ġmeant Ġit .",O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O B-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[('ACTOR-DIRECTOR', 6, 9)]","[('ACTOR-DIRECTOR', 2, 2), ('ACTOR-DIRECTOR', 6, 9)]"
352,"ĠBest Ġactor ĠFox x Ġcould Ġnot Ġmake Ġthe Ġceremony , Ġbut Ġactress ĠHelen ĠMir ren Ġread Ġout Ġhis Ġacceptance Ġspeech . Ġ""",O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O,O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O,"[('ACTOR-DIRECTOR', 12, 14)]","[('ACTOR-DIRECTOR', 2, 3), ('ACTOR-DIRECTOR', 12, 14)]"
353,ĠI 'm Ġhonoured Ġand Ġproud Ġto Ġreceive Ġthis ĠBa ft a .,O O O O O O O O O O O O,O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O,[],"[('ATHLETE', 8, 10)]"
356,"ĠDi Cap rio , Ġwho Ġlost Ġout Ġon Ġthe Ġbest Ġactor ĠBa ft a Ġto ĠFox x , Ġwill Ġface Ġhim Ġagain Ġat Ġthe ĠAcademy ĠAwards Ġin Ġtwo Ġweeks ' Ġtime .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O,"[('ACTOR-DIRECTOR', 0, 2)]","[('ACTOR-DIRECTOR', 0, 2), ('ACTOR-DIRECTOR', 11, 13), ('ACTOR-DIRECTOR', 15, 16)]"
360,"ĠBest ĠBritish Ġfilm Ġwas ĠMy ĠSummer Ġof ĠLove , Ġthe Ġstory Ġof Ġtwo Ġyoung Ġwomen Ġand Ġtheir Ġdeveloping Ġrelationship , Ġwhile ĠFox x 's Ġmovie ĠRay , Ġa Ġbio - pic Ġof Ġlate Ġsinger ĠRay ĠCharles , Ġalso Ġtook Ġbest Ġsound .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O,O O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O,"[('MUSICIAN', 34, 35)]","[('ACTOR-DIRECTOR', 21, 22), ('MUSICIAN', 34, 35)]"
