sub_category,sentence,ner_entities
Football,Craig Easton headed in a controversial goal after an hour but Hearts held on.,"[{""text"": ""Craig Easton"", ""label"": ""ATHLETE""}]"
Football,The opening goal came after Gus Bahoken had clumsily fouled Miller 35 yards from goal.,"[{""text"": ""Gus Bahoken"", ""label"": ""ATHLETE""}, {""text"": ""Miller"", ""label"": ""ATHLETE""}]"
Football,McAllister floated the free kick into the Livi box and Miller outjumped the static visiting defence to loop his header from 10 yards over Meldrum.,"[{""text"": ""McAllister"", ""label"": ""ATHLETE""}, {""text"": ""Miller"", ""label"": ""ATHLETE""}, {""text"": ""Meldrum"", ""label"": ""ATHLETE""}]"
Football,"Mikoliunas sprinted down the right, crossed to the back post where McAllister raced in to head past Meldrum.","[{""text"": ""McAllister"", ""label"": ""ATHLETE""}, {""text"": ""Meldrum"", ""label"": ""ATHLETE""}, {""text"": ""Mikoliunas"", ""label"": ""ATHLETE""}]"
Football,"Moments later Miller came close to grabbing his second with a first-time drive from 16 yards, which skimmed the bar.","[{""text"": ""Miller"", ""label"": ""ATHLETE""}]"
Football,Then McAllister picked up a pass from Stephen Simmons and drove an angled shot from 20 yards narrowly past Meldrum's far post.,"[{""text"": ""McAllister"", ""label"": ""ATHLETE""}, {""text"": ""Meldrum"", ""label"": ""ATHLETE""}, {""text"": ""Stephen Simmons"", ""label"": ""ATHLETE""}]"
Football,The impressive Mikoliunas twice went close before half time - a low drive was comfortably gathered by Meldrum and then he curled a left-footed shot past the keeper's right-hand post.,"[{""text"": ""Meldrum"", ""label"": ""ATHLETE""}, {""text"": ""Mikoliunas"", ""label"": ""ATHLETE""}]"
Football,"Livi manager Richard Gough made three changes at the interval, bringing on defender Goran Stanic, midfielder Gabor Vincze, and striker Ferenc Horvath for Bahoken, Derek Lilley and Mark Wilson.","[{""text"": ""Richard Gough"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}, {""text"": ""Goran Stanic"", ""label"": ""ATHLETE""}, {""text"": ""Gabor Vincze"", ""label"": ""ATHLETE""}, {""text"": ""Ferenc Horvath"", ""label"": ""ATHLETE""}, {""text"": ""Bahoken"", ""label"": ""ATHLETE""}, {""text"": ""Derek Lilley"", ""label"": ""ATHLETE""}, {""text"": ""Mark Wilson"", ""label"": ""ATHLETE""}]"
Football,"Eric Deloumeaux sent Jason Dair away on the right and he tried to give the ball to McPake, who looked to be in an offside position.","[{""text"": ""Eric Deloumeaux"", ""label"": ""ATHLETE""}, {""text"": ""Jason Dair"", ""label"": ""ATHLETE""}, {""text"": ""McPake"", ""label"": ""ATHLETE""}]"
Football,"The Livi striker ignored the pass, however, and Dair ran on to it and played Easton in at the back post and he headed home from close range.","[{""text"": ""Dair"", ""label"": ""ATHLETE""}, {""text"": ""Easton"", ""label"": ""ATHLETE""}]"
Football,The home side called for offside against McPake but referee Alan Freeland ignored their claims and pointed to the centre-circle.,"[{""text"": ""McPake"", ""label"": ""ATHLETE""}, {""text"": ""Alan Freeland"", ""label"": ""PUBLIC-FIGURE""}]"
Football,"In the 87th minute, Burton O'Brien was hauled back at the edge of the box by Neil MacFarlane, but Dair sent his shot just inches wide.","[{""text"": ""Dair"", ""label"": ""ATHLETE""}, {""text"": ""Burton O'Brien"", ""label"": ""ATHLETE""}, {""text"": ""Neil MacFarlane"", ""label"": ""ATHLETE""}]"
Football,"Gordon, Webster, Miller, Hartley, Neilson, McAllister, Simmons (MacFarlane 64), Berra, Burchill (Wyness 82), Mikoliunas (Cesnauskis 77), Wallace.

Moilanen, Kizys.

Berra, Webster.

Miller 1, McAllister 10.

Meldrum, McNamee, Bahoken (Stanic 45), Deloumeaux, Strong, Dair, Easton, Mark Wilson (Vincze 45), Lilley (Horvath 45), O'Brien, McPake.

McKenzie, Hand.

: Vincze, Horvath.

Easton 60.

9,796

A Freeland","[{""text"": ""McAllister"", ""label"": ""ATHLETE""}, {""text"": ""McAllister"", ""label"": ""ATHLETE""}, {""text"": ""Miller"", ""label"": ""ATHLETE""}, {""text"": ""Miller"", ""label"": ""ATHLETE""}, {""text"": ""Meldrum"", ""label"": ""ATHLETE""}, {""text"": ""Mikoliunas"", ""label"": ""ATHLETE""}, {""text"": ""Bahoken"", ""label"": ""ATHLETE""}, {""text"": ""Mark Wilson"", ""label"": ""ATHLETE""}, {""text"": ""McPake"", ""label"": ""ATHLETE""}, {""text"": ""Gordon"", ""label"": ""ATHLETE""}, {""text"": ""Webster"", ""label"": ""ATHLETE""}, {""text"": ""Webster"", ""label"": ""ATHLETE""}, {""text"": ""Hartley"", ""label"": ""ATHLETE""}, {""text"": ""Neilson"", ""label"": ""ATHLETE""}, {""text"": ""Simmons"", ""label"": ""ATHLETE""}, {""text"": ""MacFarlane"", ""label"": ""ATHLETE""}, {""text"": ""Berra"", ""label"": ""ATHLETE""}, {""text"": ""Berra"", ""label"": ""ATHLETE""}, {""text"": ""Burchill"", ""label"": ""ATHLETE""}, {""text"": ""Wyness"", ""label"": ""ATHLETE""}, {""text"": ""Cesnauskis"", ""label"": ""ATHLETE""}, {""text"": ""Wallace"", ""label"": ""ATHLETE""}, {""text"": ""Moilanen"", ""label"": ""ATHLETE""}, {""text"": ""Kizys"", ""label"": ""ATHLETE""}, {""text"": ""McNamee"", ""label"": ""ATHLETE""}, {""text"": ""Deloumeaux"", ""label"": ""ATHLETE""}, {""text"": ""Strong"", ""label"": ""ATHLETE""}, {""text"": ""Lilley"", ""label"": ""ATHLETE""}, {""text"": ""O'Brien"", ""label"": ""ATHLETE""}]"
Stock Market,"Markets fall on weak dollar fears

Rising oil prices and the sinking dollar hit shares on Monday after a finance ministers' meeting and stern words from Fed chief Alan Greenspan.","[{""text"": ""Alan Greenspan"", ""label"": ""POLITICIAN""}]"
Stock Market,And Mr Greenspan warned Asian states could soon stop funding the US deficit.,"[{""text"": ""Greenspan"", ""label"": ""POLITICIAN""}]"
Stock Market,"The latest to pitch in has been President George W Bush himself, who told the Asia Pacific Economic Co-operation (Apec) summit in Chile that he remained committed to halving the budget deficit.","[{""text"": ""George W Bush"", ""label"": ""POLITICIAN""}]"
Stock Market,And last week US Treasury Secretary John Snow told an audience in the UK that the policy remained unaltered.,"[{""text"": ""John Snow"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Stock Market,But Mr Snow made clear exchange rates had not been on the agenda.,"[{""text"": ""Snow"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Stock Market,"But in a speech on Friday, Federal Reserve chairman Alan Greenspan warned that in the longer term things are likely to get tricky.","[{""text"": ""Alan Greenspan"", ""label"": ""POLITICIAN""}]"
Stock Market,"And Mr Greenspan said that could turn into a trend, if the fall of the dollar kept eating into the value of those investments.","[{""text"": ""Greenspan"", ""label"": ""POLITICIAN""}]"
Athletics,Johnson too strong for GB runners,"[{""text"": ""Johnson"", ""label"": ""ATHLETE""}]"
Athletics,"Britain's Kathy Butler and Hayley Yelling were no match for Benita Johnson in the 51st Cross International Zornotza in Amorebieta, Spain.","[{""text"": ""Kathy Butler"", ""label"": ""ATHLETE""}, {""text"": ""Hayley Yelling"", ""label"": ""ATHLETE""}, {""text"": ""Benita Johnson"", ""label"": ""ATHLETE""}]"
Athletics,Butler and Yelling finished fourth and fifth as Australian world champion Johnson romped to a five-second victory in the 6km race ahead of Edith Masai.,"[{""text"": ""Johnson"", ""label"": ""ATHLETE""}, {""text"": ""Butler"", ""label"": ""ATHLETE""}, {""text"": ""Yelling"", ""label"": ""ATHLETE""}, {""text"": ""Edith Masai"", ""label"": ""ATHLETE""}]"
Athletics,Masai's fellow Kenyan Alice Timbilil finished third.,"[{""text"": ""Masai"", ""label"": ""ATHLETE""}, {""text"": ""Alice Timbilil"", ""label"": ""ATHLETE""}]"
Athletics,"Johnson said: ""I ran comfortably for the first 3km and then I tried to leave the others but it wasn't an easy task.""","[{""text"": ""Johnson"", ""label"": ""ATHLETE""}]"
Athletics,"Butler clocked a time of 22 minutes 45 seconds - 22secs behind the winner but four ahead of Yelling, who last month succeeded Paula Radcliffe as European champion.","[{""text"": ""Butler"", ""label"": ""ATHLETE""}, {""text"": ""Yelling"", ""label"": ""ATHLETE""}, {""text"": ""Paula Radcliffe"", ""label"": ""ATHLETE""}]"
Athletics,"Johnson, will be one of the star attractions at the Great EdinburghInternational Cross Country on 15 January.","[{""text"": ""Johnson"", ""label"": ""ATHLETE""}]"
Mergers & Acquisitions,"Patents on a number of well-known products are due to run out in the near future, representing an opportunity for Dr Reddy, whose shares are listed in New York, and other Indian generics manufacturers.","[{""text"": ""Reddy"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
TV & Radio,"Scottish Finance Minister, Tom McCabe MSP, said: ""Last week in parliament I announced an additional £419m for core expenditure to local government in Scotland.","[{""text"": ""Tom McCabe"", ""label"": ""POLITICIAN""}]"
TV & Radio,Mr McCabe is also looking for local authorities to become more efficient and save money in coming years.,"[{""text"": ""McCabe"", ""label"": ""POLITICIAN""}]"
TV & Radio,Mr McCabe has promised them about £8.1bn next year.,"[{""text"": ""McCabe"", ""label"": ""POLITICIAN""}]"
TV & Radio,"The Tory finance spokesman, Brian Monteith MSP, said: ""Its a form of disguise...","[{""text"": ""Brian Monteith MSP"", ""label"": ""POLITICIAN""}]"
TV & Radio,"Linda Knox, Director of the Scottish Local Authority Management Centre at Strathclyde University, said: ""With this current settlement the increase is slowing.","[{""text"": ""Linda Knox"", ""label"": ""PUBLIC-FIGURE""}]"
TV & Radio,Education will be protected from any cuts but Linda Knox says this will mean other services will suffer.,"[{""text"": ""Linda Knox"", ""label"": ""PUBLIC-FIGURE""}]"
Company News,"""In 2004, our company gained momentum, delivering...more new products, and more innovative breakthroughs, such as the Escape Hybrid, the industry's first full-hybrid sport utility vehicle,"" said chairman and chief executive officer Bill Ford.","[{""text"": ""Bill Ford"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Tech,"In a letter, EC President Jos&#233; Manuel Barroso told the President of the European Parliament, Josep Borrell, that the Commission ""did not intend to refer a new proposal to the Parliament and the Council (of ministers)"" as it had supported the agreement reached by ministers in May 2004.","[{""text"": ""Josep Borrell"", ""label"": ""POLITICIAN""}]"
Tech,"French Green MEP Alain Lipietz warned two weeks ago that if the Commission ignored the Parliament's request it would be an ""insult"" to the assembly.","[{""text"": ""Alain Lipietz"", ""label"": ""POLITICIAN""}]"
Politics,"""The play is obscene and pornographic although it was under the guise of women's liberation,"" MP Kefa Ssempgani told parliament.","[{""text"": ""Kefa Ssempgani"", ""label"": ""POLITICIAN""}]"
Politics,"But the work's author, US playwright Eve Ensler, says it is all about women's empowerment.","[{""text"": ""Eve Ensler"", ""label"": ""AUTHOR-WRITER""}]"
Politics,"""There is obviously some fear of the vagina and saying the word vagina,"" Ms Ensler told the BBC.","[{""text"": ""Ensler"", ""label"": ""AUTHOR-WRITER""}]"
Politics,"""I'm extremely outraged at the hypocrisy,"" the play's organiser in Uganda, Sarah Mukasa, told the BBC's Focus on Africa programme.","[{""text"": ""Sarah Mukasa"", ""label"": ""PUBLIC-FIGURE""}]"
Economy,"""While the world economy has picked up from difficult times just a few years ago, people seem to not have fully absorbed this development, though they are personally experiencing its effects,"" said Pipa director Steven Kull.","[{""text"": ""Steven Kull"", ""label"": ""PUBLIC-FIGURE""}]"
Economy,"There may be a perception that war, terrorism and religious and political divisions are making the world a worse place, even though that has not so far been reflected in global economic performance, says the BBC's Elizabeth Blunt.","[{""text"": ""Elizabeth Blunt"", ""label"": ""PUBLIC-FIGURE""}]"
Economy,"China has seen two decades of blistering economic growth, which has led to wealth creation on a huge scale, says the BBC's Louisa Lim in Beijing.","[{""text"": ""Louisa Lim"", ""label"": ""PUBLIC-FIGURE""}]"
Economy,"The BBC's David Willey in Rome says one reason for that result is the changeover from the lira to the euro in 2001, which is widely viewed as the biggest reason why their wages and salaries are worth less than they used to be.","[{""text"": ""David Willey"", ""label"": ""PUBLIC-FIGURE""}]"
Music,"Chief executive Steve Jobs showed off the new machine at his annual MacWorld speech, in San Francisco.","[{""text"": ""Steve Jobs"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Music,"The $499 Macintosh, sold for £339 in the UK, was described by Jobs as the ""most important Mac"" made by Apple.","[{""text"": ""Jobs"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Music,"Mr Jobs also unveiled the iPod shuffle, a new music player using cheaper flash memory rather than hard drives, which are used in more expensive iPods.","[{""text"": ""Jobs"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Music,"The machine - which will be available from 22 January - was described by Jobs as ""BYODKM... bring your own display, keyboard, and mouse"".","[{""text"": ""Jobs"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Music,"In an attempt to win over Windows PC customers, Mr Jobs said it would appeal to people thinking of changing operating systems.","[{""text"": ""Jobs"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Music,"Ian Harris, deputy editor of UK magazine Mac Format, said the machine would appeal to PC-owning consumers who had purchased an iPod.","[{""text"": ""Ian Harris"", ""label"": ""PUBLIC-FIGURE""}]"
Music,"Harris added: ""Everybody thought that Apple was happy to remain a niche maker of luxury computers, and moving into a market dominated by low margin manufacturers like Dell is a bold move.","[{""text"": ""Harris"", ""label"": ""PUBLIC-FIGURE""}]"
Music,"The smaller iPod will hold about 120 songs, said Mr Jobs.","[{""text"": ""Jobs"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Music,Mr Jobs told the delegates at MacWorld that iPod already had a 65% market share of all digital music players.,"[{""text"": ""Jobs"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Football,"Bellamy fined after row

Newcastle have fined their Welsh striker Craig Bellamy two weeks' wages - about £80,000 - following his row with manager Graeme Souness.","[{""text"": ""Bellamy"", ""label"": ""ATHLETE""}, {""text"": ""Craig Bellamy"", ""label"": ""ATHLETE""}, {""text"": ""Graeme Souness"", ""label"": ""ATHLETE""}]"
Football,"But Bellamy, 25, has not been put on the transfer list, although he did not train with the first team on Tuesday.","[{""text"": ""Bellamy"", ""label"": ""ATHLETE""}]"
Football,"Magpies chairman Freddy Shepherd told the Newcastle Evening Chronicle: ""It is not about money.","[{""text"": ""Freddy Shepherd"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Football,"Souness dropped Bellamy for Sunday's game against Arsenal, claiming the Welshman had feigned injury after being asked to play out of position.","[{""text"": ""Bellamy"", ""label"": ""ATHLETE""}, {""text"": ""Souness"", ""label"": ""ATHLETE""}]"
