tokens,ner_tags
the versatile mla ##den ##ovic can also play in the back four .,O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O
mla ##den ##ovic ' s time at ib ##ro ##x has been plagued with injury and he has made just six starts in six months with the glasgow club .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O
"on monday , tony blair ' s official spokesman declined to say whether the prime minister backed the plans .",O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O
"dave pre ##nti ##s , general secretary of unison , said changes to pension provisions for workers in the public sector would mean they had to pay in more but would still face a raw deal .",B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
mr pre ##nti ##s said workers did not want to go on strike and called for talks between unions and the highest level of government .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O
"mark ser ##wo ##t ##ka , from the public and commercial services union said there should be a co - or ##dina ##ted one day strike unless there was a government re ##thi ##nk .",B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"pensions officer paul wool ##sten ##holm ##es said : "" the pensions of millions of public sector workers are under threat - apart from mps and judges who have the most generous pensions arrangements in the country . """,O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"mp ' s shock at long lost daughter labour mp stephen pound has told of his shock and his joy on learning he father ##ed a daughter when he was "" out of control "" during the "" wild "" 1960s .",O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"lucy , 36 , tracked down mr pound after her birth mother told her he was known as "" precious "" at school .",B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O
lucy ' s mother kept her pregnancy secret and had her adopted at four weeks .,B-PUBLIC-FIGURE O O O O O O O O O O O O O O O
that happened when lucy wrote to his parliamentary office saying she believed he was her father .,O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O
""" i don ' t blame lucy ' s mother .",O O O O O O B-PUBLIC-FIGURE O O O O
"mr pound says he rang lucy as soon as he got her letter , they met up and have been in contact ever since .",O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O
"lucy , who was adopted by a family from essex , wants to remain anonymous for the sake of her adoptive father and her children .",B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O
"mr pound said his wife maggie had been fully supportive and their two children emily , 16 , and pe ##lham , 14 were pleased to have an older sister .",O O O O O B-PUBLIC-FIGURE O O O O O O O O B-PUBLIC-FIGURE O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O
"lee miller scored inside the opening 60 seconds , heading over colin mel ##drum and into the net from a jamie mca ##llis ##ter free kick .",B-ATHLETE I-ATHLETE O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O
mca ##llis ##ter himself scored the second when he met saul mi ##ko ##li ##unas ' cross at the back post to put the game beyond the visitors .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O
craig easton headed in a controversial goal after an hour but hearts held on .,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O
the opening goal came after gus ba ##ho ##ken had cl ##ums ##ily foul ##ed miller 35 yards from goal .,O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O B-ATHLETE O O O O O
mca ##llis ##ter floated the free kick into the liv ##i box and miller out ##ju ##mp ##ed the static visiting defence to loop his header from 10 yards over mel ##drum .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O
"mi ##ko ##li ##unas sprinted down the right , crossed to the back post where mca ##llis ##ter raced in to head past mel ##drum .",B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O B-ATHLETE I-ATHLETE O
"moments later miller came close to grabbing his second with a first - time drive from 16 yards , which skimmed the bar .",O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O
then mca ##llis ##ter picked up a pass from stephen simmons and drove an angled shot from 20 yards narrowly past mel ##drum ' s far post .,O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O
the impressive mi ##ko ##li ##unas twice went close before half time - a low drive was comfortably gathered by mel ##drum and then he curled a left - footed shot past the keeper ' s right - hand post .,O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O
"liv ##i manager richard gough made three changes at the interval , bringing on defender goran stan ##ic , midfielder ga ##bor vin ##cz ##e , and striker fe ##ren ##c ho ##rva ##th for ba ##ho ##ken , derek lille ##y and mark wilson .",O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O
"eric del ##oum ##eaux sent jason dai ##r away on the right and he tried to give the ball to mc ##pa ##ke , who looked to be in an offs ##ide position .",B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O
"the liv ##i striker ignored the pass , however , and dai ##r ran on to it and played easton in at the back post and he headed home from close range .",O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O B-ATHLETE O O O O O O O O O O O O O
the home side called for offs ##ide against mc ##pa ##ke but referee alan free ##land ignored their claims and pointed to the centre - circle .,O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O
"in the 87 ##th minute , burton o ' brien was hauled back at the edge of the box by neil mac ##farlane , but dai ##r sent his shot just inches wide .",O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O B-ATHLETE I-ATHLETE O O O O O O O
"gordon , webster , miller , hartley , neil ##son , mca ##llis ##ter , simmons ( mac ##farlane 64 ) , be ##rra , bu ##rch ##ill ( w ##yne ##ss 82 ) , mi ##ko ##li ##unas ( ce ##s ##na ##us ##kis 77 ) , wallace . moi ##lane ##n , ki ##zy ##s . be ##rra , webster . miller 1 , mca ##llis ##ter 10 . mel ##drum , mc ##name ##e , ba ##ho ##ken ( stan ##ic 45 ) , del ##oum ##eaux , strong , dai ##r , easton , mark wilson ( vin ##cz ##e 45 ) , lille ##y ( ho ##rva ##th 45 ) , o ' brien , mc ##pa ##ke . mckenzie , hand . : vin ##cz ##e , ho ##rva ##th . easton 60 . 9 , 79 ##6 a free ##land",B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O O O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O O B-ATHLETE I-ATHLETE I-ATHLETE O O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O O O O O O B-ATHLETE I-ATHLETE O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O
markets fall on weak dollar fears rising oil prices and the sinking dollar hit shares on monday after a finance ministers ' meeting and stern words from fed chief alan greens ##pan .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O
and mr greens ##pan warned asian states could soon stop funding the us deficit .,O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O
"the latest to pitch in has been president george w bush himself , who told the asia pacific economic co - operation ( ape ##c ) summit in chile that he remained committed to hal ##ving the budget deficit .",O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
and last week us treasury secretary john snow told an audience in the uk that the policy remained una ##lter ##ed .,O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O
but mr snow made clear exchange rates had not been on the agenda .,O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O
"but in a speech on friday , federal reserve chairman alan greens ##pan warned that in the longer term things are likely to get tricky .",O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O
"and mr greens ##pan said that could turn into a trend , if the fall of the dollar kept eating into the value of those investments .",O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O
johnson too strong for gb runners,B-ATHLETE O O O O O
"britain ' s kathy butler and hay ##ley yelling were no match for ben ##ita johnson in the 51st cross international z ##orno ##tz ##a in amore ##bie ##ta , spain .",O O O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O
butler and yelling finished fourth and fifth as australian world champion johnson rom ##ped to a five - second victory in the 6 ##km race ahead of edith mas ##ai .,B-ATHLETE O B-ATHLETE O O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O
mas ##ai ' s fellow kenyan alice tim ##bil ##il finished third .,B-ATHLETE I-ATHLETE O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O
"johnson said : "" i ran comfortably for the first 3 ##km and then i tried to leave the others but it wasn ' t an easy task . """,B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"butler clock ##ed a time of 22 minutes 45 seconds - 22 ##se ##cs behind the winner but four ahead of yelling , who last month succeeded paula radcliffe as european champion .",B-ATHLETE O O O O O O O O O O O O O O O O O O O O B-ATHLETE O O O O O B-ATHLETE I-ATHLETE O O O O
"johnson , will be one of the star attractions at the great edinburgh ##int ##ern ##ation ##al cross country on 15 january .",B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O
"patents on a number of well - known products are due to run out in the near future , representing an opportunity for dr reddy , whose shares are listed in new york , and other indian generic ##s manufacturers .",O O O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O
"scottish finance minister , tom mcc ##abe ms ##p , said : "" last week in parliament i announced an additional £ ##41 ##9 ##m for core expenditure to local government in scotland .",O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O
mr mcc ##abe is also looking for local authorities to become more efficient and save money in coming years .,O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O
mr mcc ##abe has promised them about £ ##8 . 1b ##n next year .,O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O
"the tory finance spokesman , brian monte ##ith ms ##p , said : "" its a form of disguise . . .",O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O
"linda knox , director of the scottish local authority management centre at st ##rath ##cl ##yde university , said : "" with this current settlement the increase is slowing .",B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O
education will be protected from any cuts but linda knox says this will mean other services will suffer .,O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O
""" in 2004 , our company gained momentum , delivering . . . more new products , and more innovative breakthrough ##s , such as the escape hybrid , the industry ' s first full - hybrid sport utility vehicle , "" said chairman and chief executive officer bill ford .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O
"in a letter , ec president jo ##s & # 233 ; manuel barr ##oso told the president of the european parliament , jose ##p bo ##rrell , that the commission "" did not intend to refer a new proposal to the parliament and the council ( of ministers ) "" as it had supported the agreement reached by ministers in may 2004 .",O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"french green me ##p alain lip ##ie ##tz warned two weeks ago that if the commission ignored the parliament ' s request it would be an "" insult "" to the assembly .",O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O
""" the play is obscene and pornographic although it was under the guise of women ' s liberation , "" mp ke ##fa ss ##em ##pg ##ani told parliament .",O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O
"but the work ' s author , us playwright eve en ##sler , says it is all about women ' s empowerment .",O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O
""" there is obviously some fear of the va ##gina and saying the word va ##gina , "" ms en ##sler told the bbc .",O O O O O O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O
""" i ' m extremely outraged at the h ##yp ##oc ##ris ##y , "" the play ' s organise ##r in uganda , sarah mu ##kas ##a , told the bbc ' s focus on africa programme .",O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O
""" while the world economy has picked up from difficult times just a few years ago , people seem to not have fully absorbed this development , though they are personally experiencing its effects , "" said pip ##a director steven ku ##ll .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O
"there may be a perception that war , terrorism and religious and political divisions are making the world a worse place , even though that has not so far been reflected in global economic performance , says the bbc ' s elizabeth blunt .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O
"china has seen two decades of b ##list ##ering economic growth , which has led to wealth creation on a huge scale , says the bbc ' s louisa lim in beijing .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O
"the bbc ' s david will ##ey in rome says one reason for that result is the change ##over from the li ##ra to the euro in 2001 , which is widely viewed as the biggest reason why their wages and salaries are worth less than they used to be .",O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"chief executive steve jobs showed off the new machine at his annual mac ##world speech , in san francisco .",O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O
