tokens,ner_tags
"ĠHe Ġsaid : Ġ"" When ĠLord ĠScar man Ġtoured Ġthe Ġstreets Ġof ĠBri xton Ġhis Ġpresence Ġwas Ġelectr ifying .",O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O
"ĠLady ĠHale , Ġsitting Ġwith ĠLords ĠBing ham , ĠSte yn , ĠHope Ġand ĠCars well , Ġsaid Ġmany ĠRoma Ġhad Ġgood Ġreason Ġto Ġwant Ġto Ġleave Ġthe ĠCzech ĠRepublic Ġbecause Ġof Ġpersecution .",O B-BUSINESS-EXECUTIVE-MANAGER O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O
"ĠLady ĠHale Ġsaid Ġimmigration Ġofficers Ġshould Ġhave Ġtreated Ġall Ġwould - be Ġpassengers Ġin Ġthe Ġsame Ġway , Ġonly Ġusing Ġmore Ġintrusive Ġquestioning Ġif Ġthere Ġwas Ġa Ġspecific Ġreason .",O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"ĠWel coming Ġthe Ġruling , ĠMae ve ĠSherlock , Ġchief Ġexecutive Ġof Ġthe ĠRefugee ĠCouncil , Ġsaid : Ġ"" Human Ġrights Ġabuses Ġagainst Ġthe ĠRoma Ġin ĠEastern ĠEurope Ġare Ġwell Ġdocumented , Ġand Ġit Ġis Ġhugely Ġtroubling Ġthat Ġthe Ġgovernment Ġsought Ġto Ġdeny Ġentry Ġto Ġsuch Ġa Ġvulnerable Ġgroup .""",O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"ĠAmnesty ĠInternational 's ĠJan ĠShaw Ġsaid : Ġ"" That Ġthe Ġgovernment 's Ġown Ġasylum Ġpolicy Ġwas Ġbeing Ġoperated Ġdiscrim inator ily Ġis Ġbleak ly Ġironic Ġgiven Ġthat Ġdiscrimination Ġoften Ġlies Ġat Ġthe Ġheart Ġof Ġserious Ġhuman Ġrights Ġabuse , Ġnot Ġleast Ġin Ġthe ĠCzech ĠRepublic .""",O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"ĠBut Ġthe Ġchairman Ġof ĠMigration ĠWatch ĠUK , ĠSir ĠAndrew ĠGreen , Ġsaid Ġthe ĠHouse Ġof ĠLords Ġdecision Ġwas Ġa Ġ"" step Ġin Ġthe Ġwrong Ġdirection "".",O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O
ĠChe p ke me i Ġhit Ġby Ġbig Ġban Ċ Ċ Ken ya 's Ġathletics Ġbody Ġhas Ġsuspended Ġtwo - time ĠLondon ĠMarathon Ġrunner - up ĠSusan ĠChe p ke me i Ġfrom Ġall Ġcompetition Ġuntil Ġthe Ġend Ġof Ġthe Ġyear .,B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O
ĠAthletics ĠKenya Ġ( AK ) Ġissued Ġthe Ġban Ġafter ĠChe p ke me i Ġfailed Ġto Ġturn Ġup Ġfor Ġa Ġcross Ġcountry Ġtraining Ġcamp Ġin ĠEmb u .,O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O
"Ġ"" We Ġhave Ġbanned Ġher Ġfrom Ġall Ġlocal Ġand Ġinternational Ġcompetitions ,"" Ġsaid ĠAK Ġchief ĠIsaiah ĠKi pl ag at .",O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O
"ĠThe Ġ29 - year - old Ġfinished Ġsecond Ġto ĠPaula ĠRad cliffe Ġin Ġthe Ġ2002 Ġand Ġ2003 ĠLondon Ġraces , Ġand Ġwas Ġalso Ġedged Ġout Ġin Ġan Ġepic ĠNew ĠYork ĠMarathon Ġcontest Ġlast Ġyear .",O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O
ĠBut Ġthe Ġban Ġwill Ġprevent Ġthe Ġtwo - time Ġworld Ġhalf - mar athon Ġsilver Ġmed all ist Ġfrom Ġchallenging ĠRad cliffe Ġat Ġthis Ġyear 's ĠLondon Ġevent Ġin ĠApril .,O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O
"ĠGlobal ĠSports ĠCommunications , ĠChe p ke me i 's Ġmanagement Ġcompany , Ġsaid Ġshe Ġhad Ġwanted Ġto Ġrun Ġin Ġthe ĠWorld ĠCross ĠCountry ĠChampionships Ġin ĠMarch .",O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O
ĠBut ĠAK Ġmaintained Ġit Ġwas Ġmaking Ġan Ġexample Ġof ĠChe p ke me i Ġas Ġa Ġwarning Ġto Ġother ĠKenyan Ġathletes .,O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O
"Ġ"" We Ġare Ġtaking Ġthis Ġaction Ġin Ġorder Ġto Ġsalvage Ġour Ġpride ,"" Ġsaid ĠKi pl ag at .",O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O
ĠK A Ġhas Ġalso Ġthreatened Ġthree - time Ġwomen 's Ġshort - course Ġchampion ĠEd ith ĠMas ai Ġwith Ġa Ġsimilar Ġban Ġif Ġreports Ġthat Ġshe Ġfe igned Ġinjury Ġto Ġavoid Ġrunning Ġat Ġthe Ġcross Ġcountry Ġworld Ġchampionships Ġare Ġtrue .,O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O
"ĠMas ai Ġmissed Ġthe Ġnational Ġtrials Ġin Ġearly ĠFebruary , Ġbut Ġwas Ġincluded Ġin Ġthe Ġprovisional Ġteam Ġon Ġthe Ġprov iso Ġthat Ġshe Ġran Ġin Ġa Ġregional Ġcompetition .",B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O
"ĠFour ĠAfrican Ġplayers , Ġincluding ĠZimbabwe Ġgoalkeeper ĠEnergy ĠMur amb ador o , Ġare Ġall Ġready Ġto Ġplay Ġfor ĠIsraeli Ġclub ĠH apo el ĠB ne i ĠS akh nin Ġin Ġthe ĠU ef a ĠCup .",O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O
"ĠWarriors ' Ġgoalkeeper ĠMur amb ador o , Ġwho Ġmade Ġa Ġname Ġfor Ġhimself Ġat Ġthe ĠAfrican ĠNations ĠCup Ġfinals Ġin ĠTunisia , Ġhelped ĠB ne i ĠS akh nin Ġovercome ĠAlbania 's ĠPart iz ani ĠTir ana Ġ6 - 1 Ġin Ġthe Ġprevious Ġround .",O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O
ĠMur amb ador o Ġmoved Ġto ĠIsrael Ġrecently Ġafter Ġa Ġbrief Ġstint Ġwith ĠSouth ĠAfrican Ġclub ĠHell enic .,B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O
"ĠThe Ġthree Ġother ĠAfricans Ġat Ġthe Ġclub Ġare Ġformer ĠCameroon Ġdefender ĠErnest ĠEt chi , ĠDR ĠCongo 's ĠAl ain ĠMas udi Ġand ĠNigerian Ġmidfielder ĠEd ith ĠAg oy e , Ġwho Ġhad Ġa Ġstint Ġwith ĠTunis ian Ġside ĠEsper ance .",O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O
"ĠMand elson Ġwarning Ġto ĠBBC Ċ Ċ The ĠBBC Ġshould Ġsteer Ġaway Ġfrom Ġ"" demon ising "" Ġex - Down ing ĠStreet Ġmedia Ġchief ĠAl ast air ĠCampbell , ĠPeter ĠMand elson Ġhas Ġsaid .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O
"ĠThe ĠEuropean Ġcommissioner Ġand Ġformer ĠLabour Ġminister Ġwas Ġspeaking Ġamid Ġclaims Ġthat ĠMr ĠCampbell Ġis Ġpart Ġof Ġa ĠLabour Ġ"" dirty Ġtricks "" Ġcampaign .",O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O
"ĠThat Ġcharge Ġwas Ġdenied Ġby ĠMr ĠMand elson , Ġwho Ġsaid Ġthe ĠTories Ġwere Ġafraid Ġof ĠMr ĠCampbell 's Ġcampaigning Ġskills .",O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O B-POLITICIAN O O O O
ĠHe Ġwarned Ġthe ĠBBC Ġthat Ġattacking ĠMr ĠCampbell Ġhad Ġbrought Ġit Ġtrouble Ġbefore .,O O O O O O O B-POLITICIAN O O O O O O
"ĠThat Ġwas Ġa Ġreference Ġto Ġthe ĠH utton Ġinquiry Ġfollowing Ġa ĠBBC Ġstory Ġclaiming ĠDowning ĠStreet Ġ"" sex ed Ġup "" ĠIraq 's Ġweapons Ġof Ġmass Ġdestruction Ġdossier .",O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O
"ĠThe Ġaffair Ġprompted Ġthe Ġresignation Ġof ĠBBC Ġchairman ĠG av yn ĠDavies , Ġdirector - general ĠGreg ĠDy ke Ġand Ġreporter ĠAndrew ĠGill igan .",O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O
ĠLabour Ġhas Ġattracted Ġmedia Ġcriticism Ġfor Ġusing Ġnew Ġfreedom Ġof Ġinformation Ġlaws Ġto Ġdig Ġup Ġinformation Ġabout ĠTory Ġleader ĠMichael ĠHoward 's Ġpast .,O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O
"ĠMr ĠMand elson , Ġa Ġformer ĠLabour Ġcommunications Ġdirector , Ġtold ĠBBC ĠRadio Ġ4 's ĠToday Ġprogramme : Ġ"" I Ġunderstand Ġwhy Ġthe ĠTories Ġwill Ġbe Ġgun ning Ġfor ĠAl ast air ĠCampbell Ġbecause Ġthey Ġfear Ġhis Ġcampaigning Ġskills .",O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O
"Ġ"" I Ġthink Ġthe ĠBBC Ġwould Ġbe Ġmuch Ġbetter Ġadvised Ġto Ġleave Ġall Ġthis Ġstuff Ġwell Ġalone , Ġconcentrate Ġon Ġthe Ġissues Ġas ĠI Ġsay , Ġnot Ġresume Ġtheir Ġdemon isation Ġof ĠAl ast air ĠCampbell Ġ- Ġwe Ġall Ġknow Ġwhere Ġthat Ġled Ġbefore .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O
"ĠMr ĠCampbell Ġis Ġacting Ġas Ġan Ġadviser Ġfor ĠLabour , Ġwhich Ġdenies Ġengaging Ġin Ġpersonal Ġcampaigning .",O B-POLITICIAN O O O O O O O O O O O O O O O
"ĠConservative Ġco - chair man ĠLiam ĠFox Ġsaid ĠMr ĠCampbell 's Ġreturn Ġand ĠLabour Ġposter Ġplans Ġattacking ĠMr ĠHoward Ġ- Ġrecently Ġwithdrawn Ġfrom Ġthe Ġparty 's Ġwebsite Ġ- Ġwere Ġa Ġsign Ġof Ġ"" ab usive Ġpolitics "".",O O O O O B-POLITICIAN I-POLITICIAN O O B-POLITICIAN O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O
"ĠLabour Ġpeer ĠBaron ess ĠKennedy , Ġwho Ġis Ġchair ing Ġthe ĠPower ĠInquiry Ġinto Ġpolitical Ġdiseng agement , Ġsaid Ġpeople Ġalready Ġthought Ġpoliticians Ġengaged Ġin Ġdirty Ġtricks .",O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O
"ĠThose Ġcharged Ġincluded ĠOt is ĠFerry , Ġthe Ġ22 - year - old Ġson Ġof Ġrock Ġstar ĠBryan ĠFerry Ġand ĠLuke ĠTom l inson , Ġ27 , Ġa Ġclose Ġfriend Ġof Ġprinces ĠWilliam Ġand ĠHarry .",O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER O
"ĠThe Ġmen 's Ġsolicitor ĠMatthew ĠKnight , Ġsaid Ġthat Ġat Ġno Ġtime Ġhad Ġit Ġoccurred Ġto Ġthe Ġmen Ġthat Ġthey Ġwere Ġcommitting Ġa Ġcriminal Ġoffence .",O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O
"ĠOt is ĠFerry , Ġa Ġformer ĠE ton Ġpupil Ġand Ġjoint Ġleader Ġof Ġthe ĠSouth ĠSh ro ps hire ĠHunt , Ġsaid : Ġ"" I Ġhave Ġno Ġregrets .",B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O
"ĠOne Ġof Ġthe Ġmen , ĠDavid ĠRed vers , Ġ34 , Ġfrom ĠHart p ury , ĠGlou ces ters hire , Ġsaid Ġhe Ġand Ġthe Ġother Ġseven Ġprotesters Ġwould Ġplead Ġnot Ġguilty Ġto Ġthe Ġcharges .",O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"ĠThe Ġother Ġprotesters Ġare ĠJohn ĠHoll iday , Ġ37 , Ġa Ġhunts man Ġfrom ĠLed bury , ĠHere ford shire , ĠRobert ĠTh ame , Ġ34 , Ġwho Ġplays Ġpol o Ġwith ĠPrin ces ĠCharles Ġin ĠTeam ĠHigh gro ve , Ġauction eer ĠAndrew ĠElliot , Ġ42 , Ġfrom ĠBrom es ber row , Ġnear ĠLed bury , Ġpoint - to - point Ġj ockey ĠRichard ĠWake ham , Ġ34 , Ġfrom ĠYork , Ġand Ġformer Ġroyal Ġchef ĠNick ĠWood , Ġ41 .",O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O
ĠSpeaker ĠMichael ĠMartin Ġlater Ġsaid Ġthe Ġmen Ġhad Ġused Ġa Ġforged Ġletter Ġto Ġgain Ġaccess Ġto Ġthe ĠHouse Ġof ĠCommons Ġand Ġhad Ġbeen Ġhelped Ġto Ġget Ġclose Ġto Ġthe Ġchamber Ġby Ġa Ġparliamentary Ġpass Ġholder .,O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"ĠSoc ied ad Ġset Ġto Ġrescue ĠM laden ovic Ċ Ċ R angers Ġare Ġset Ġto Ġloan Ġout - of - f avour Ġmidfielder ĠDr agan ĠM laden ovic Ġto ĠReal ĠSoc ied ad , Ġdespite Ġthe Ġclosure Ġof Ġthe ĠJanuary Ġtransfer Ġwindow .",O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O
"ĠM laden ovic Ġwill Ġeffectively Ġreplace Ġformer ĠRangers Ġmidfielder ĠMike l ĠArt eta , Ġwho Ġhas Ġbeen Ġloan ed Ġto ĠEverton .",B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O
ĠM laden ovic 's Ġloan Ġmove Ġis Ġsubject Ġto Ġhim Ġpassing Ġa Ġmedical .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O
ĠSpecial Ġpermission Ġfrom Ġthe ĠSpanish ĠFA Ġcame Ġafter Ġan Ġinjury Ġto Ġcentral Ġdefender ĠIgor ĠJa ure gi .,O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O
ĠThe Ġversatile ĠM laden ovic Ġcan Ġalso Ġplay Ġin Ġthe Ġback Ġfour .,O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O
ĠM laden ovic 's Ġtime Ġat ĠI bro x Ġhas Ġbeen Ġplagued Ġwith Ġinjury Ġand Ġhe Ġhas Ġmade Ġjust Ġsix Ġstarts Ġin Ġsix Ġmonths Ġwith Ġthe ĠGlasgow Ġclub .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O
"ĠOn ĠMonday , ĠTony ĠBlair 's Ġofficial Ġspokesman Ġdeclined Ġto Ġsay Ġwhether Ġthe Ġprime Ġminister Ġbacked Ġthe Ġplans .",O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O
"ĠDave ĠP rent is , Ġgeneral Ġsecretary Ġof ĠUn ison , Ġsaid Ġchanges Ġto Ġpension Ġprovisions Ġfor Ġworkers Ġin Ġthe Ġpublic Ġsector Ġwould Ġmean Ġthey Ġhad Ġto Ġpay Ġin Ġmore Ġbut Ġwould Ġstill Ġface Ġa Ġraw Ġdeal .",B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
ĠMr ĠP rent is Ġsaid Ġworkers Ġdid Ġnot Ġwant Ġto Ġgo Ġon Ġstrike Ġand Ġcalled Ġfor Ġtalks Ġbetween Ġunions Ġand Ġthe Ġhighest Ġlevel Ġof Ġgovernment .,O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O
"ĠMark ĠSer w ot ka , Ġfrom Ġthe ĠPublic Ġand ĠCommercial ĠServices Ġunion Ġsaid Ġthere Ġshould Ġbe Ġa Ġco - ord inated Ġone Ġday Ġstrike Ġunless Ġthere Ġwas Ġa Ġgovernment Ġrethink .",B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O
"ĠP ensions Ġofficer ĠPaul ĠWool sten hol mes Ġsaid : Ġ"" The Ġpensions Ġof Ġmillions Ġof Ġpublic Ġsector Ġworkers Ġare Ġunder Ġthreat Ġ- Ġapart Ġfrom ĠMPs Ġand Ġjudges Ġwho Ġhave Ġthe Ġmost Ġgenerous Ġpensions Ġarrangements Ġin Ġthe Ġcountry .""",O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"ĠMP 's Ġshock Ġat Ġlong Ġlost Ġdaughter Ċ Ċ Labour ĠMP ĠStephen ĠPound Ġhas Ġtold Ġof Ġhis Ġshock Ġand Ġhis Ġjoy Ġon Ġlearning Ġhe Ġfat hered Ġa Ġdaughter Ġwhen Ġhe Ġwas Ġ"" out Ġof Ġcontrol "" Ġduring Ġthe Ġ"" wild "" Ġ1960 s .",O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"ĠLucy , Ġ36 , Ġtracked Ġdown ĠMr ĠPound Ġafter Ġher Ġbirth Ġmother Ġtold Ġher Ġhe Ġwas Ġknown Ġas Ġ"" Pre cious "" Ġat Ġschool .",B-POLITICIAN O O O O O O B-POLITICIAN O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O
"ĠDespite Ġbeing Ġtold Ġhe Ġwas Ġa Ġ"" n utter Ġwho Ġdied Ġat Ġsea "" Ġshe Ġfound Ġa Ġreference Ġto ĠMr ĠPound Ġon ĠFriends ĠRe united .",O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O
ĠLucy 's Ġmother Ġkept Ġher Ġpregnancy Ġsecret Ġand Ġhad Ġher Ġadopted Ġat Ġfour Ġweeks .,B-POLITICIAN O O O O O O O O O O O O O O
ĠMr ĠPound Ġfound Ġout Ġabout Ġit Ġlast Ġyear .,O B-POLITICIAN O O O O O O O
ĠThat Ġhappened Ġwhen ĠLucy Ġwrote Ġto Ġhis ĠParliamentary Ġoffice Ġsaying Ġshe Ġbelieved Ġhe Ġwas Ġher Ġfather .,O O O B-POLITICIAN O O O O O O O O O O O O O
"ĠMr ĠPound , Ġwho Ġis Ġnow Ġmarried Ġwith Ġtwo Ġother Ġteenage Ġchildren , Ġsaid : Ġ"" I Ġwas Ġa Ġnut ter Ġand ĠI Ġwas Ġa Ġsailor Ġbut ĠI Ġwasn 't Ġdead .""",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ġ"" I Ġdon 't Ġblame ĠLucy 's Ġmother .",O O O O O B-POLITICIAN O O O
"ĠMr ĠPound Ġsays Ġhe Ġrang ĠLucy Ġas Ġsoon Ġas Ġhe Ġgot Ġher Ġletter , Ġthey Ġmet Ġup Ġand Ġhave Ġbeen Ġin Ġcontact Ġever Ġsince .",O B-POLITICIAN O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O
"ĠLucy , Ġwho Ġwas Ġadopted Ġby Ġa Ġfamily Ġfrom ĠEssex , Ġwants Ġto Ġremain Ġanonymous Ġfor Ġthe Ġsake Ġof Ġher Ġadoptive Ġfather Ġand Ġher Ġchildren .",B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O
"ĠMr ĠPound Ġsaid Ġhis Ġwife ĠMaggie Ġhad Ġbeen Ġfully Ġsupportive Ġand Ġtheir Ġtwo Ġchildren ĠEmily , Ġ16 , Ġand ĠPel ham , Ġ14 Ġwere Ġpleased Ġto Ġhave Ġan Ġolder Ġsister .",O B-POLITICIAN O O O B-POLITICIAN O O O O O O O O B-POLITICIAN O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O
"ĠLee ĠMiller Ġscored Ġinside Ġthe Ġopening Ġ60 Ġseconds , Ġheading Ġover ĠColin ĠMe ld rum Ġand Ġinto Ġthe Ġnet Ġfrom Ġa ĠJamie ĠMc All ister Ġfree Ġkick .",B-ATHLETE I-ATHLETE O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O
ĠMc All ister Ġhimself Ġscored Ġthe Ġsecond Ġwhen Ġhe Ġmet ĠSaul ĠMik oli un as ' Ġcross Ġat Ġthe Ġback Ġpost Ġto Ġput Ġthe Ġgame Ġbeyond Ġthe Ġvisitors .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O
ĠCraig ĠEast on Ġheaded Ġin Ġa Ġcontroversial Ġgoal Ġafter Ġan Ġhour Ġbut ĠHearts Ġheld Ġon .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O
ĠThe Ġopening Ġgoal Ġcame Ġafter ĠGus ĠBah oken Ġhad Ġcl ums ily Ġfou led ĠMiller Ġ35 Ġyards Ġfrom Ġgoal .,O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O B-ATHLETE O O O O O
ĠMc All ister Ġfloated Ġthe Ġfree Ġkick Ġinto Ġthe ĠLiv i Ġbox Ġand ĠMiller Ġout j umped Ġthe Ġstatic Ġvisiting Ġdefence Ġto Ġloop Ġhis Ġheader Ġfrom Ġ10 Ġyards Ġover ĠMe ld rum .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O
"ĠMik oli un as Ġsprint ed Ġdown Ġthe Ġright , Ġcrossed Ġto Ġthe Ġback Ġpost Ġwhere ĠMc All ister Ġraced Ġin Ġto Ġhead Ġpast ĠMe ld rum .",B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O
