sub_category,sentence,ner_entities
Football,McAllister floated the free kick into the Livi box and Miller outjumped the static visiting defence to loop his header from 10 yards over Meldrum.,"[{""text"": "" McAllister"", ""label"": ""PERSON""}, {""text"": "" Miller"", ""label"": ""PERSON""}, {""text"": "" Meldrum"", ""label"": ""PERSON""}]"
Football,"Mikoliunas sprinted down the right, crossed to the back post where McAllister raced in to head past Meldrum.","[{""text"": "" Mikoliunas"", ""label"": ""PERSON""}, {""text"": "" McAllister"", ""label"": ""PERSON""}, {""text"": "" Meldrum"", ""label"": ""PERSON""}]"
Football,"Moments later Miller came close to grabbing his second with a first-time drive from 16 yards, which skimmed the bar.","[{""text"": "" Miller"", ""label"": ""PERSON""}]"
Football,Then McAllister picked up a pass from Stephen Simmons and drove an angled shot from 20 yards narrowly past Meldrum's far post.,"[{""text"": "" McAllister"", ""label"": ""PERSON""}, {""text"": "" Stephen Simmons"", ""label"": ""PERSON""}, {""text"": "" Meldrum"", ""label"": ""PERSON""}]"
Football,The impressive Mikoliunas twice went close before half time - a low drive was comfortably gathered by Meldrum and then he curled a left-footed shot past the keeper's right-hand post.,"[{""text"": "" Mikoliunas"", ""label"": ""PERSON""}, {""text"": "" Meldrum"", ""label"": ""PERSON""}]"
Football,"Livi manager Richard Gough made three changes at the interval, bringing on defender Goran Stanic, midfielder Gabor Vincze, and striker Ferenc Horvath for Bahoken, Derek Lilley and Mark Wilson.","[{""text"": "" Richard Gough"", ""label"": ""PERSON""}, {""text"": "" Goran Stanic"", ""label"": ""PERSON""}, {""text"": "" Gabor Vincze"", ""label"": ""PERSON""}, {""text"": "" Ferenc Horvath"", ""label"": ""PERSON""}, {""text"": "" Bahoken"", ""label"": ""PERSON""}, {""text"": "" Derek Lilley"", ""label"": ""PERSON""}, {""text"": "" Mark Wilson"", ""label"": ""PERSON""}]"
Football,"Eric Deloumeaux sent Jason Dair away on the right and he tried to give the ball to McPake, who looked to be in an offside position.","[{""text"": "" Eric Deloumeaux"", ""label"": ""PERSON""}, {""text"": "" Jason Dair"", ""label"": ""PERSON""}, {""text"": "" McPake"", ""label"": ""PERSON""}]"
Football,"The Livi striker ignored the pass, however, and Dair ran on to it and played Easton in at the back post and he headed home from close range.","[{""text"": "" Dair"", ""label"": ""PERSON""}, {""text"": "" Easton"", ""label"": ""PERSON""}]"
Football,The home side called for offside against McPake but referee Alan Freeland ignored their claims and pointed to the centre-circle.,"[{""text"": "" McPake"", ""label"": ""PERSON""}, {""text"": "" Alan Freeland"", ""label"": ""PERSON""}]"
Football,Livi went all out for the equaliser.,"[{""text"": "" Livi"", ""label"": ""PERSON""}]"
Football,"In the 87th minute, Burton O'Brien was hauled back at the edge of the box by Neil MacFarlane, but Dair sent his shot just inches wide.","[{""text"": "" Burton O'Brien"", ""label"": ""PERSON""}, {""text"": "" Neil MacFarlane"", ""label"": ""PERSON""}, {""text"": "" Dair"", ""label"": ""PERSON""}]"
Football,"Gordon, Webster, Miller, Hartley, Neilson, McAllister, Simmons (MacFarlane 64), Berra, Burchill (Wyness 82), Mikoliunas (Cesnauskis 77), Wallace.","[{""text"": "" Gordon"", ""label"": ""PERSON""}, {""text"": "" Webster"", ""label"": ""PERSON""}, {""text"": "" Miller"", ""label"": ""PERSON""}, {""text"": "" Hartley"", ""label"": ""PERSON""}, {""text"": "" Neilson"", ""label"": ""PERSON""}, {""text"": "" McAllister"", ""label"": ""PERSON""}, {""text"": "" Simmons"", ""label"": ""PERSON""}, {""text"": ""MacFarlane"", ""label"": ""PERSON""}, {""text"": "" Berra"", ""label"": ""PERSON""}, {""text"": "" Burchill"", ""label"": ""PERSON""}, {""text"": ""Wyness"", ""label"": ""PERSON""}, {""text"": "" Mikoliunas"", ""label"": ""PERSON""}, {""text"": ""Cesnauskis"", ""label"": ""PERSON""}, {""text"": "" Wallace"", ""label"": ""PERSON""}]"
Football,"Moilanen, Kizys.","[{""text"": "" Moilanen"", ""label"": ""PERSON""}, {""text"": "" Kizys."", ""label"": ""PERSON""}]"
Football,"Berra, Webster.","[{""text"": "" Berra"", ""label"": ""PERSON""}, {""text"": "" Webster."", ""label"": ""PERSON""}]"
Football,"Miller 1, McAllister 10.","[{""text"": "" Miller"", ""label"": ""PERSON""}, {""text"": "" McAllister"", ""label"": ""PERSON""}]"
Football,"Meldrum, McNamee, Bahoken (Stanic 45), Deloumeaux, Strong, Dair, Easton, Mark Wilson (Vincze 45), Lilley (Horvath 45), O'Brien, McPake.","[{""text"": "" Meldrum"", ""label"": ""PERSON""}, {""text"": "" McNamee"", ""label"": ""PERSON""}, {""text"": "" Bahoken"", ""label"": ""PERSON""}, {""text"": ""Stanic"", ""label"": ""PERSON""}, {""text"": "" Deloumeaux"", ""label"": ""PERSON""}, {""text"": "" Strong"", ""label"": ""PERSON""}, {""text"": "" Dair"", ""label"": ""PERSON""}, {""text"": "" Easton"", ""label"": ""PERSON""}, {""text"": "" Mark Wilson"", ""label"": ""PERSON""}, {""text"": ""Vincze"", ""label"": ""PERSON""}, {""text"": "" Lilley"", ""label"": ""PERSON""}, {""text"": ""Horvath"", ""label"": ""PERSON""}, {""text"": "" O'Brien"", ""label"": ""PERSON""}, {""text"": "" McPake"", ""label"": ""PERSON""}]"
Football,"McKenzie, Hand.","[{""text"": "" McKenzie, Hand."", ""label"": ""PERSON""}]"
Football,": Vincze, Horvath.","[{""text"": "" Vincze"", ""label"": ""PERSON""}, {""text"": "" Horvath"", ""label"": ""PERSON""}]"
Stock Market,"Markets fall on weak dollar fears

Rising oil prices and the sinking dollar hit shares on Monday after a finance ministers' meeting and stern words from Fed chief Alan Greenspan.","[{""text"": "" Alan Greenspan"", ""label"": ""PERSON""}]"
Stock Market,And Mr Greenspan warned Asian states could soon stop funding the US deficit.,"[{""text"": "" Greenspan"", ""label"": ""PERSON""}]"
Stock Market,"The latest to pitch in has been President George W Bush himself, who told the Asia Pacific Economic Co-operation (Apec) summit in Chile that he remained committed to halving the budget deficit.","[{""text"": "" George W Bush"", ""label"": ""PERSON""}]"
Stock Market,And last week US Treasury Secretary John Snow told an audience in the UK that the policy remained unaltered.,"[{""text"": "" John Snow"", ""label"": ""PERSON""}]"
Stock Market,But Mr Snow made clear exchange rates had not been on the agenda.,"[{""text"": "" Snow"", ""label"": ""PERSON""}]"
Stock Market,"But in a speech on Friday, Federal Reserve chairman Alan Greenspan warned that in the longer term things are likely to get tricky.","[{""text"": "" Alan Greenspan"", ""label"": ""PERSON""}]"
Stock Market,"And Mr Greenspan said that could turn into a trend, if the fall of the dollar kept eating into the value of those investments. ""","[{""text"": "" Greenspan"", ""label"": ""PERSON""}]"
Athletics,"Johnson too strong for GB runners

Britain's Kathy Butler and Hayley Yelling were no match for Benita Johnson in the 51st Cross International Zornotza in Amorebieta, Spain.","[{""text"": "" Johnson"", ""label"": ""PERSON""}, {""text"": "" Kathy Butler"", ""label"": ""PERSON""}, {""text"": "" Hayley Yelling"", ""label"": ""PERSON""}, {""text"": "" Benita Johnson"", ""label"": ""PERSON""}]"
Athletics,Butler and Yelling finished fourth and fifth as Australian world champion Johnson romped to a five-second victory in the 6km race ahead of Edith Masai.,"[{""text"": "" Butler"", ""label"": ""PERSON""}, {""text"": "" Yelling"", ""label"": ""PERSON""}, {""text"": "" Johnson"", ""label"": ""PERSON""}, {""text"": "" Edith Masai"", ""label"": ""PERSON""}]"
Athletics,Masai's fellow Kenyan Alice Timbilil finished third.,"[{""text"": "" Masai"", ""label"": ""PERSON""}, {""text"": "" Alice Timbilil"", ""label"": ""PERSON""}]"
Athletics,"Johnson said: ""I ran comfortably for the first 3km and then I tried to leave the others but it wasn't an easy task.""","[{""text"": "" Johnson"", ""label"": ""PERSON""}]"
Athletics,"Butler clocked a time of 22 minutes 45 seconds - 22secs behind the winner but four ahead of Yelling, who last month succeeded Paula Radcliffe as European champion.","[{""text"": "" Butler"", ""label"": ""PERSON""}, {""text"": "" Yelling"", ""label"": ""PERSON""}, {""text"": "" Paula Radcliffe"", ""label"": ""PERSON""}]"
Athletics,"Johnson, will be one of the star attractions at the Great EdinburghInternational Cross Country on 15 January.","[{""text"": "" Johnson"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,Dr Reddy's Indian competitors are gathering strength although they too face heavy competitive pressures.,"[{""text"": "" Dr Reddy"", ""label"": ""PERSON""}]"
TV & Radio,"Scottish Finance Minister, Tom McCabe MSP, said: ""Last week in parliament I announced an additional £419m for core expenditure to local government in Scotland. ""","[{""text"": "" Tom McCabe"", ""label"": ""PERSON""}]"
TV & Radio,Mr McCabe is also looking for local authorities to become more efficient and save money in coming years.,"[{""text"": "" McCabe"", ""label"": ""PERSON""}]"
TV & Radio,"Mr McCabe has promised them about £8.1bn next year. ""","[{""text"": "" McCabe"", ""label"": ""PERSON""}]"
TV & Radio,"The Tory finance spokesman, Brian Monteith MSP, said: ""Its a form of disguise... yet again we see that council tax is being used as a way of passing on costs. ""","[{""text"": "" Brian Monteith"", ""label"": ""PERSON""}]"
TV & Radio,"Linda Knox, Director of the Scottish Local Authority Management Centre at Strathclyde University, said: ""With this current settlement the increase is slowing.","[{""text"": "" Linda Knox"", ""label"": ""PERSON""}]"
TV & Radio,Education will be protected from any cuts but Linda Knox says this will mean other services will suffer.,"[{""text"": "" Linda Knox"", ""label"": ""PERSON""}]"
Company News,"In 2004, our company gained momentum, delivering...more new products, and more innovative breakthroughs, such as the Escape Hybrid, the industry's first full-hybrid sport utility vehicle,"" said chairman and chief executive officer Bill Ford.""","[{""text"": "" Bill Ford"", ""label"": ""PERSON""}]"
Tech,"In a letter, EC President Jos&#233; Manuel Barroso told the President of the European Parliament, Josep Borrell, that the Commission ""did not intend to refer a new proposal to the Parliament and the Council (of ministers)"" as it had supported the agreement reached by ministers in May 2004.","[{""text"": "" Jos"", ""label"": ""PERSON""}, {""text"": "" Manuel Barroso"", ""label"": ""PERSON""}, {""text"": "" Josep Borrell"", ""label"": ""PERSON""}]"
Tech,"French Green MEP Alain Lipietz warned two weeks ago that if the Commission ignored the Parliament's request it would be an ""insult"" to the assembly.","[{""text"": "" Alain Lipietz"", ""label"": ""PERSON""}]"
Politics,"The play is obscene and pornographic although it was under the guise of women's liberation,"" MP Kefa Ssempgani told parliament.","[{""text"": "" Kefa Ssempgani"", ""label"": ""PERSON""}]"
Politics,"But the work's author, US playwright Eve Ensler, says it is all about women's empowerment. ""","[{""text"": "" Eve Ensler"", ""label"": ""PERSON""}]"
Politics,"There is obviously some fear of the vagina and saying the word vagina,"" Ms Ensler told the BBC. ""","[{""text"": "" Ensler"", ""label"": ""PERSON""}]"
Politics,"I'm extremely outraged at the hypocrisy,"" the play's organiser in Uganda, Sarah Mukasa, told the BBC's Focus on Africa programme. ""","[{""text"": "" Sarah Mukasa"", ""label"": ""PERSON""}]"
Economy,"While the world economy has picked up from difficult times just a few years ago, people seem to not have fully absorbed this development, though they are personally experiencing its effects,"" said Pipa director Steven Kull. ""","[{""text"": "" Steven Kull"", ""label"": ""PERSON""}]"
Economy,"There may be a perception that war, terrorism and religious and political divisions are making the world a worse place, even though that has not so far been reflected in global economic performance, says the BBC's Elizabeth Blunt.","[{""text"": "" Elizabeth Blunt"", ""label"": ""PERSON""}]"
Economy,"China has seen two decades of blistering economic growth, which has led to wealth creation on a huge scale, says the BBC's Louisa Lim in Beijing.","[{""text"": "" Louisa Lim"", ""label"": ""PERSON""}]"
Economy,"The BBC's David Willey in Rome says one reason for that result is the changeover from the lira to the euro in 2001, which is widely viewed as the biggest reason why their wages and salaries are worth less than they used to be.","[{""text"": "" David Willey"", ""label"": ""PERSON""}]"
Music,"Chief executive Steve Jobs showed off the new machine at his annual MacWorld speech, in San Francisco.","[{""text"": "" Steve Jobs"", ""label"": ""PERSON""}]"
Music,"The $499 Macintosh, sold for £339 in the UK, was described by Jobs as the ""most important Mac"" made by Apple.","[{""text"": "" Jobs"", ""label"": ""PERSON""}]"
Music,"Mr Jobs also unveiled the iPod shuffle, a new music player using cheaper flash memory rather than hard drives, which are used in more expensive iPods.","[{""text"": "" Jobs"", ""label"": ""PERSON""}]"
Music,"The machine - which will be available from 22 January - was described by Jobs as ""BYODKM... bring your own display, keyboard, and mouse"".","[{""text"": "" Jobs"", ""label"": ""PERSON""}]"
Music,"In an attempt to win over Windows PC customers, Mr Jobs said it would appeal to people thinking of changing operating systems. ""","[{""text"": "" Jobs"", ""label"": ""PERSON""}]"
Music,"Ian Harris, deputy editor of UK magazine Mac Format, said the machine would appeal to PC-owning consumers who had purchased an iPod.","[{""text"": "" Ian Harris"", ""label"": ""PERSON""}]"
Music,"Harris added: ""Everybody thought that Apple was happy to remain a niche maker of luxury computers, and moving into a market dominated by low margin manufacturers like Dell is a bold move. ""","[{""text"": "" Harris"", ""label"": ""PERSON""}]"
