tokens,ner_tags,keyword
ĠMilan ĠK under a Ġ( C zech ĠRepublic ) ĠStan isl aw ĠLem Ġ( Pol and ) ĠDor is ĠLess ing Ġ( UK ) ĠIan ĠMc E wan Ġ( UK ) ĠN agu ib ĠMah f ou z Ġ( Egypt ) ĠTomas ĠEl oy ĠMartinez Ġ( Ar gent ina ) ĠKen z ab uro ĠO e Ġ( Japan ) ĠCynthia ĠOz ick Ġ( US ) ĠPhilip ĠRoth Ġ( US ) ĠMur iel ĠSpark Ġ( UK ) ĠAntonio ĠTab uc chi Ġ( Italy ) ĠJohn ĠUp d ike Ġ( US ) ĠAbraham ĠB ĠYe h osh ua Ġ( Israel ),B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O,NONE
"ĠChief Ġexecutive ĠSteve ĠJobs Ġshowed Ġoff Ġthe Ġnew Ġmachine Ġat Ġhis Ġannual ĠMac World Ġspeech , Ġin ĠSan ĠFrancisco .",O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O,chief executive
ĠMr ĠJobs Ġtold Ġthe Ġdelegates Ġat ĠMac World Ġthat ĠiPod Ġalready Ġhad Ġa Ġ65 % Ġmarket Ġshare Ġof Ġall Ġdigital Ġmusic Ġplayers .,O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O,NONE
ĠSpe culation Ġthat ĠPresident ĠBush Ġwas Ġgetting Ġhelp Ġduring Ġdebates Ġvia Ġa Ġlistening Ġdevice Ġwas Ġfirst Ġaired Ġon Ġweb Ġlogs .,O O O O B-POLITICIAN O O O O O O O O O O O O O O O O,NONE
"ĠDouble ĠOlympic Ġchampion ĠKelly ĠHolmes Ġwas Ġback Ġto Ġher Ġbest Ġas Ġshe Ġcomfortably Ġwon Ġthe Ġ1 , 000 m Ġat Ġthe ĠNorwich ĠUnion ĠBirmingham ĠInd oor ĠGrand ĠPrix .",O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠThe ĠScottish ĠConservative ĠParty Ġleader , ĠDavid ĠMc Let chie , Ġquestioned Ġwhat Ġwould Ġbe Ġexempted Ġfrom Ġthe Ġban .",O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O,NONE
"ĠThis Ġweek ĠColin ĠPowell , ĠUS ĠSecretary Ġof ĠState Ġwas Ġvisiting Ġthe ĠWest ĠBank Ġto Ġstress ĠUS Ġsupport Ġfor Ġa Ġsmooth ĠPalestinian Ġelection Ġin ĠJanuary .",O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠHoward Ġhits Ġback Ġat Ġm ong rel Ġj ibe,B-POLITICIAN O O O O O O O O,NONE
ĠThis Ġmorning ĠPeter ĠH ain Ġeven Ġcalled Ġme Ġa Ġm ong rel .,O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O,NONE
"Ġ"" She 's Ġnot Ġa Ġhuman Ġshield ĠMr ĠBlair , Ġshe 's Ġa Ġhuman Ġbeing .""",O O O O O O O O B-POLITICIAN O O O O O O O,NONE
ĠY ous s ou ĠN ' D our Ġwins Ġmusic Ġprize,B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O,NONE
Ġ Ċ Ċ Sen eg ales e Ġmusician ĠY ous s ou ĠN ' D our Ġhas Ġbeen Ġnamed Ġa Ġwinner Ġof Ġa ĠBBC ĠRadio Ġ3 ĠWorld ĠMusic ĠAward .,O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O,NONE
"ĠCuban Ġpian ist ĠBe bo ĠVald es Ġand Ġfl amen co Ġsinger ĠDiego ĠEl ĠCig ala , Ġresponsible Ġfor Ġcritically Ġacclaimed Ġalbum ĠLag rim as ĠNeg r asm us ic , Ġwon Ġan Ġaward Ġin Ġthe Ġ"" bound ary Ġcrossing "" Ġcategory .",O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠSc r ubs Ġstar ĠZach ĠBra ff Ġwas Ġnamed Ġbest Ġnew Ġdirector Ġfor Ġhis Ġdebut ĠGarden ĠState .,O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O,NONE
ĠHis Ġname Ġis ĠT ote ĠKing Ġand ĠManuel ĠMill an Ġsays Ġthat Ġhe Ġis Ġthe Ġhip - hop Ġleader Ġin ĠSpain .,O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O,NONE
"ĠClint ĠEast wood 's ĠMillion ĠDollar ĠBaby Ġre - ent ered Ġthe Ġcharts Ġat Ġnumber Ġeight , Ġfollowing Ġits Ġrecent Ġsuccess Ġat Ġthe ĠOscars .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠPal ania pp an ĠCh id amb aram , ĠIndia 's Ġfinance Ġminister , Ġargued Ġthat Ġthese Ġorganisations Ġneed Ġto Ġtake Ġinto Ġaccount Ġthe Ġchanging Ġworld Ġorder , Ġgiven ĠIndia Ġand ĠChina 's Ġintegration Ġinto Ġthe Ġglobal Ġeconomy .",B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠBlair Ġreturns Ġfrom Ġpeace Ġmission,B-POLITICIAN O O O O,NONE
ĠMr ĠBlair Ġalso Ġmade Ġa Ġsurprise Ġtrip Ġto ĠIraq Ġthis Ġweek .,O B-POLITICIAN O O O O O O O O O O,NONE
ĠMr ĠBlair Ġbriefly Ġvisited Ġthe Ġtomb Ġof ĠY asser ĠAra fat Ġin ĠRam allah Ġ- Ġthe Ġfirst Ġworld Ġleader Ġto Ġdo Ġso .,O B-POLITICIAN O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O,NONE
"ĠMr ĠBlair Ġacknowledged Ġsome Ġpeople Ġbelieved Ġhe Ġwas Ġtoo Ġclose Ġto Ġthe ĠIsraelis , Ġbut Ġsaid Ġthe ĠIsraelis Ġwere Ġentitled Ġto Ġexpect ĠPalestinians Ġto Ġgive Ġup Ġterrorism .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠEarlier , ĠMr ĠSharon Ġagain Ġsaid Ġhe Ġhad Ġnot Ġseen Ġ"" the Ġslightest Ġstep "" Ġthe ĠPalestinians Ġwere Ġworking Ġto Ġend Ġterror Ġattacks Ġ- Ġthough Ġhe Ġacknowledged ĠPalestinian Ġleaders Ġwere Ġin Ġthe Ġmiddle Ġof Ġan Ġelection Ġcampaign Ġthat Ġcould Ġbe Ġham pering Ġtheir Ġefforts .",O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠKid man Ġwins Ġphotographer Ġbattle,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O,NONE
Ġ Ċ Ċ Act ress ĠNicole ĠKid man Ġhas Ġwon Ġa Ġrestraining Ġorder Ġagainst Ġtwo Ġpap ar azz i Ġphotographers Ġwho Ġshe Ġclaims Ġleft Ġher Ġfearful Ġof Ġleaving Ġher ĠSydney Ġmansion .,O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠAccording Ġto Ġlocal Ġnewspaper Ġthe ĠDaily ĠTelegraph , Ġthe Ġincident Ġinvolved Ġpap ar azz i Ġdriving Ġthrough Ġred Ġlights Ġand Ġon Ġthe Ġwrong Ġside Ġof Ġthe Ġroad Ġin Ġpursuit Ġof ĠKid man 's Ġvehicle .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O,NONE
"ĠKid man Ġsought Ġthe Ġ"" app rehend ed Ġviolence "" Ġorders Ġ- Ġnormally Ġused Ġin ĠAustralia Ġin Ġcases Ġof Ġdomestic Ġviolence Ġand Ġsimilar Ġincidents Ġ- Ġafter Ġbeing Ġadvised Ġto Ġdo Ġso Ġby Ġlocal Ġpolice .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"Ġ"" Nic ole Ġwould Ġlike Ġto Ġmake Ġit Ġclear Ġthat Ġshe Ġacknowledges Ġshe Ġis Ġa Ġpublic Ġfigure Ġand Ġthat Ġreporters Ġand Ġphotographers Ġhave Ġa Ġjob Ġto Ġdo Ġand Ġshe Ġrespects Ġthat ,"" Ġsaid ĠKid man 's Ġpublic ist ĠWendy ĠDay .",O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O,NONE
"Ġ"" Miss ĠKid man Ġsays Ġshe 's Ġwilling Ġto Ġput Ġup Ġwith Ġsome Ġof Ġit , Ġbut Ġit 's Ġgone Ġbeyond Ġthat ,"" Ġshe Ġsaid .",O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠThe Ġoffer Ġcomes Ġas Ġthe ĠForeign ĠSecretary ĠJack ĠStraw Ġarrives Ġin ĠIndonesia Ġfor Ġa Ġspecial Ġsummit Ġmeeting Ġon Ġthe Ġdisaster .,O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O,NONE
"ĠOn Ġthe Ġquestion Ġof Ġwhether Ġsuch Ġpapers Ġhave Ġalways Ġbeen Ġkept Ġconfidential , ĠTory ĠMP ĠMichael ĠM ates , Ġwho Ġis Ġa Ġmember Ġof Ġthe ĠCommons Ġintelligence Ġand Ġsecurity Ġcommittee Ġand Ġwas Ġpart Ġof Ġthe ĠButler Ġinquiry , Ġtold Ġthe ĠBBC : Ġ"" That , Ġas Ġa Ġgeneral Ġrule , Ġis Ġright , Ġbut Ġit 's Ġnot Ġan Ġabsolute Ġrule .""",O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠHe Ġsaid Ġthere Ġhad Ġbeen Ġother Ġoccasions Ġwhen Ġadvice Ġhad Ġbeen Ġpublished , Ġmost Ġrecently Ġregarding ĠPrince ĠCharles 's Ġmarriage Ġplans .",O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O,NONE
ĠAlicia ĠKeys Ġto Ġopen ĠUS ĠSuper ĠBowl,B-MUSICIAN I-MUSICIAN O O O O O,NONE
ĠButler Ġlaunches Ġattack Ġon ĠBlair,B-POLITICIAN O O O B-POLITICIAN,NONE
ĠBut ĠBeckham Ġrevealed Ġthat Ġhis Ġimmediate Ġpriority Ġwas Ġwinning Ġthe ĠSpanish Ġleague Ġtitle Ġwith ĠReal ĠMadrid .,O B-ATHLETE O O O O O O O O O O O O O O O,NONE
"ĠIn Ġa Ġwide - ranging Ġinterview , ĠBeckham Ġalso Ġrevealed Ġthat Ġhis Ġsending - off Ġagainst ĠArgentina Ġ- Ġand Ġthe Ġresulting Ġmedia Ġstorm Ġ- Ġhad Ġbeen Ġthe Ġmost Ġsignificant Ġmoment Ġin Ġhis Ġcareer .",O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠF uming ĠRobinson Ġblasts Ġofficials,O O B-ATHLETE O O,NONE
ĠPolice Ġdiscover ĠEdwards ' Ġcar Ġin Ġa Ġcar Ġpark Ġnear Ġthe ĠSe vern ĠBridge Ġnear ĠBristol Ġ- Ġa Ġnotorious Ġsuicide Ġspot .,O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O,NONE
"ĠBut Ġyou Ġdon 't Ġknow Ġwhat Ġthe Ġunexpected Ġwill Ġbe Ġand Ġas Ġthe Ġmusical Ġdirector , Ġit 's Ġexciting ,"" Ġexplains ĠCont i .",O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O,NONE
"Ġhis Ġname Ġbecame Ġlinked Ġwith Ġthe ĠCharles ĠManson Ġmurders , Ġwhich Ġsaw Ġthe Ġdeaths Ġof Ġactress ĠSharon ĠTate Ġand Ġfour Ġof Ġher Ġfriends Ġat Ġa Ġhome Ġwhich ĠMel cher Ġonce Ġrented .",O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O,NONE
"ĠRobert ĠRed ford Ġfounded ĠSund ance Ġin Ġ1981 Ġand Ġit Ġhas Ġgone Ġon Ġto Ġshowcase Ġfuture Ġsuccesses Ġsuch Ġas ĠReserv oir ĠDogs , ĠThe ĠBlair ĠWitch ĠProject Ġand ĠThe ĠFull ĠMont y .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠTarant ino Ġto Ġdirect ĠCSI Ġepisode,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O,NONE
ĠGerman ĠChancellor ĠGer hard ĠSchro eder Ġhas Ġcalled Ġfor Ġradical Ġreform Ġof Ġthe ĠEU 's Ġstability Ġpact Ġto Ġgrant Ġcountries Ġmore Ġflexibility Ġover Ġtheir Ġbudget Ġdeficits .,O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O,NONE
ĠGold smith Ġdenies Ġwar Ġadvice Ġclaim,B-POLITICIAN I-POLITICIAN O O O O,NONE
"Ġ"" That 's Ġwhat Ġhe Ġ( Lord ĠGold smith ) Ġsaid Ġand Ġthat 's Ġwhat ĠI Ġsay .",O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O,NONE
ĠCamp ese Ġber ates Ġwh inge ing ĠEngland,B-ATHLETE I-ATHLETE O O O O O O,NONE
"ĠS oder ber gh Ġreturns Ġto Ġdirect Ġthe Ġhit Ġsequel Ġwhich Ġreun ites ĠClo oney , ĠPitt Ġand ĠRoberts Ġwith ĠMatt ĠDamon , ĠAndy ĠGarcia Ġand ĠElliott ĠGould .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"ĠBest Ġactors Ġare ĠDaniel ĠA ute u il Ġfor Ġ36 , ĠMath ieu ĠAm al ric Ġfor ĠKings ĠAnd ĠQueen , ĠGerard ĠJ ug not Ġfor ĠThe ĠCh orus , ĠPhilippe ĠTor re ton Ġfor ĠL ' Equ ip ier Ġand ĠBen oit ĠPo el vo orde Ġfor ĠP odium .",O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O,NONE
"ĠThe Ġsuperhero Ġfilm Ġwas Ġnamed Ġbest Ġanimated Ġfeature Ġwhile ĠBrad ĠBird Ġwon Ġbest Ġdirector , Ġwriter Ġand Ġvoice Ġactor Ġfor Ġhis Ġrole Ġas Ġdesigner ĠEd na ĠMode .",O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O,writer
"ĠOlympic Ġhe pt athlon Ġbronze Ġmed all ist , ĠS other ton , Ġled Ġthe Ġevent Ġwith Ġher Ġfirst Ġleap Ġof Ġ6 . 43 m Ġ- Ġa Ġpersonal Ġbest .",O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O,NONE
ĠMr ĠK hod ork ovsky Ġis Ġin Ġjail Ġon Ġcharges Ġof Ġfraud Ġand Ġtax Ġevasion .,O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O,NONE
"Ġ"" The ĠInternational ĠRugby ĠBoard Ġwill Ġbe Ġdisappointed ,"" ĠHigh Ġtold Ġthe ĠDaily ĠMail .",O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O,NONE
"Ġ"" Mut u Ġwill Ġbe Ġin Ġour Ġclub 's Ġmain Ġstand Ġto Ġwatch Ġthe Ġmatch Ġbetween ĠJuventus Ġand ĠFi ore nt ina ,"" Ġsaid Ġa ĠJuventus Ġofficial , Ġwho Ġdeclined Ġto Ġbe Ġnamed .",O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠMr ĠH adi 's Ġview Ġabout Ġwhat Ġthe Ġnew Ġgovernment 's Ġpriorities Ġshould Ġbe Ġis Ġshared Ġby Ġmany ĠIraqis .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O,NONE
"ĠObs erves ĠMr ĠH adi : Ġ"" The Ġeconomy Ġat Ġpresent Ġmarks Ġa Ġbig Ġdivide ; Ġthe Ġrich Ġget Ġricher , Ġthe Ġpoor Ġget Ġpoorer .""",O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O,NONE
ĠBush Ġto Ġoutline Ġ' t oug hest ' Ġbudget,B-POLITICIAN O O O O O O O O,NONE
"Ġ"" The Ġcost Ġof Ġeverything Ġhe Ġ[ President ĠBush ] Ġadvocates Ġexplodes ,"" Ġhe Ġsaid .",O O O O O O O O B-POLITICIAN O O O O O O O,NONE
ĠMr ĠBrown Ġhas Ġjust Ġreturned Ġfrom Ġa Ġtour Ġof ĠAfrican Ġnations .,O B-POLITICIAN O O O O O O O O O O,NONE
"ĠIt Ġwas Ġthe Ġsame Ġfor ĠSimon ĠMcD owell , Ġthe Ġtouch Ġjudge Ġwho Ġwas Ġheavily Ġcriticised Ġby ĠScotland Ġcoach ĠMatt ĠWilliams Ġafter Ġtheir Ġdefeat Ġagainst ĠFrance .",O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O,judge
"ĠMr ĠK hod ork ovsky , Ġonce ĠRussia 's Ġrichest Ġman , Ġis Ġin Ġprison , Ġhaving Ġbeen Ġcharged Ġwith Ġfraud Ġand Ġtax Ġevasion Ġand Ġrepeatedly Ġdenied Ġbail .",O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠBrown Ġoutlines Ġthird Ġterm Ġvision,B-POLITICIAN O O O O,NONE
"ĠI Ġsaid Ġ' yes ',"" Ġsaid ĠPoll .",O O O O O O B-ATHLETE O,NONE
"ĠOn Ġthis Ġoccasion Ġit Ġwas ĠArsenal ,"" ĠDon Ġtold ĠBBC ĠRadio ĠFive ĠLive .",O O O O O O O B-PUBLIC-FIGURE O O O O O O,NONE
ĠDon Ġwas Ġhead Ġof Ġthe Ġreferees Ġfor Ġthe ĠPremier ĠLeague Ġand Ġrevealed Ġall Ġclubs Ġwere Ġinformed Ġof Ġfree - kick Ġoptions .,B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O,NONE
ĠCor ry Ġbacks Ġsk ipper ĠRobinson,B-ATHLETE I-ATHLETE O O O B-ATHLETE,NONE
ĠJ owell Ġrejects Ġ' Las ĠVegas ' Ġj ibe,B-POLITICIAN I-POLITICIAN O O O O O O O,NONE
"ĠMs ĠJ owell Ġinsisted : Ġ"" We Ġhave Ġa Ġgood Ġtrack Ġrecord Ġfor Ġextracting Ġplanning Ġgain Ġin Ġthis Ġcountry , Ġfor Ġinstance Ġin Ġsocial Ġhousing .""",O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠSo Ġif Ġyou Ġare Ġa Ġcouple Ġwith Ġchildren , Ġa Ġpension er , Ġa Ġpatient Ġor Ġa Ġyoungster , Ġthere Ġwas Ġsomething Ġpulled Ġfrom ĠMr ĠBrown 's Ġred Ġbox Ġin Ġan Ġattempt Ġto Ġpersuade Ġyou Ġto Ġstick Ġwith Ġor Ġswitch Ġto Ġa ĠNew ĠLabour Ġgovernment .",O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O,NONE
ĠMr ĠMub anga Ġsaid Ġhe Ġhad Ġbeen Ġin ĠAfghanistan Ġand ĠPakistan Ġto Ġstudy ĠIslam .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O,NONE
"ĠOliver ĠLet win , Ġone Ġof Ġthe Ġmen Ġlamp oon ed Ġin Ġthe ĠLabour Ġposter , Ġaffects Ġbewild er ment Ġat Ġwhat Ġhe Ġbelieves Ġis ĠLabour 's Ġloss Ġof Ġits Ġonce Ġsure Ġfooting Ġon Ġthe Ġcampaign Ġtrail .",B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"Ġ"" It Ġhas Ġbeen Ġa Ġfantastic Ġfew Ġweeks ,"" Ġsaid Ġ20 - year - old Ġpolitics Ġstudent ĠNick ĠVaughan .",O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O,NONE
ĠEgyptian ĠPresident ĠHos ni ĠMubarak Ġhas Ġdescribed ĠIsraeli ĠPrime ĠMinister ĠAriel ĠSharon Ġas Ġthe Ġbest Ġchance Ġfor Ġthe ĠPalestinians Ġto Ġachieve Ġpeace .,O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O,NONE
"ĠJohn ĠHouston , Ġ54 , Ġwas Ġdue Ġto Ġstand Ġin Ġthe ĠEast ĠKil br ide Ġseat Ġin ĠLan arks hire Ġat Ġthe Ġnext Ġelection .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠMr ĠHouston Ġis Ġalleged Ġto Ġhave Ġsaid Ġthat Ġthe Ġorgans Ġof Ġthe Ġcriminally Ġinsane Ġshould Ġbe Ġ"" made Ġavailable Ġto Ġlaw - abiding Ġmembers Ġof Ġthe Ġcommunity "" Ġand Ġproposed Ġthe Ġlegal isation Ġof Ġdrugs Ġand Ġthe Ġsex Ġtrade .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠThey Ġwill Ġalso Ġtalk Ġto ĠFisheries ĠMinister ĠRoss ĠFinn ie Ġand Ġscientists .,O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O,NONE
"ĠThey Ġwill Ġalso Ġspeak Ġto ĠMr ĠFinn ie , Ġrepresentatives Ġof Ġthe ĠRoyal ĠSociety Ġand Ġthe ĠSea ĠFish ĠIndustry ĠAuthority .",O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O,NONE
"Ġ"" W es Ġhas Ġa Ġgreat Ġbroadcasting Ġcareer Ġahead Ġof Ġhim .",O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O,NONE
"ĠDe ĠN iro Ġrecently Ġspent Ġthree Ġweeks Ġat Ġthe Ġtop Ġwith Ġcomedy ĠMeet ĠThe ĠF ock ers , Ġwhich Ġwas Ġat Ġnumber Ġfive Ġthis Ġweek .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠVisa Ġrow Ġmand arin Ġmade ĠSir ĠJohn,O O O O O O B-POLITICIAN,NONE
ĠSir ĠJohn ĠG ieve Ġwas ĠHome ĠOffice Ġpermanent Ġsecretary Ġduring Ġthe Ġsaga Ġwhich Ġended Ġwith ĠMr ĠBl unk ett Ġquitting .,O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O,NONE
