tokens,ner_tags,keyword
"best actors are daniel au ##te ##uil for 36 , math ##ieu ama ##lr ##ic for kings and queen , gerard jug ##not for the chorus , philippe torre ##ton for l ' e ##qui ##pie ##r and benoit poe ##l ##vo ##ord ##e for podium .",O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O,NONE
"the superhero film was named best animated feature while brad bird won best director , writer and voice actor for his role as designer edna mode .",O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O,writer
"olympic he ##pta ##th ##lon bronze medallist , so ##ther ##ton , led the event with her first leap of 6 . 43 ##m - a personal best .",O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O,NONE
mr k ##ho ##dor ##kovsky is in jail on charges of fraud and tax eva ##sion .,O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O,NONE
""" the international rugby board will be disappointed , "" high told the daily mail .",O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O,NONE
""" mu ##tu will be in our club ' s main stand to watch the match between juventus and fi ##ore ##nti ##na , "" said a juventus official , who declined to be named .",O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
mr had ##i ' s view about what the new government ' s priorities should be is shared by many iraqi ##s .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O,NONE
"observes mr had ##i : "" the economy at present marks a big divide ; the rich get richer , the poor get poorer . """,O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O,NONE
bush to outline ' tough ##est ' budget,B-POLITICIAN O O O O O O O,NONE
""" the cost of everything he [ president bush ] advocates explodes , "" he said .",O O O O O O O O B-POLITICIAN O O O O O O O O,NONE
mr brown has just returned from a tour of african nations .,O B-POLITICIAN O O O O O O O O O O,NONE
"it was the same for simon mcdowell , the touch judge who was heavily criticised by scotland coach matt williams after their defeat against france .",O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O,judge
"mr k ##ho ##dor ##kovsky , once russia ' s richest man , is in prison , having been charged with fraud and tax eva ##sion and repeatedly denied bail .",O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
brown outlines third term vision,B-POLITICIAN O O O O,NONE
"i said ' yes ' , "" said poll .",O O O O O O O O B-ATHLETE O,NONE
"on this occasion it was arsenal , "" don told bbc radio five live .",O O O O O O O O B-PUBLIC-FIGURE O O O O O O,NONE
don was head of the referees for the premier league and revealed all clubs were informed of free - kick options .,B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O,NONE
co ##rry backs skipper robinson,B-ATHLETE I-ATHLETE O O B-ATHLETE,NONE
jo ##well rejects ' las vegas ' ji ##be,B-POLITICIAN I-POLITICIAN O O O O O O O,NONE
"ms jo ##well insisted : "" we have a good track record for extract ##ing planning gain in this country , for instance in social housing . """,O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"so if you are a couple with children , a pension ##er , a patient or a young ##ster , there was something pulled from mr brown ' s red box in an attempt to persuade you to stick with or switch to a new labour government .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O,NONE
mr mu ##bang ##a said he had been in afghanistan and pakistan to study islam .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O,NONE
"oliver let ##win , one of the men lamp ##oon ##ed in the labour poster , affects be ##wil ##der ##ment at what he believes is labour ' s loss of its once sure footing on the campaign trail .",B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
""" it has been a fantastic few weeks , "" said 20 - year - old politics student nick vaughan .",O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O,NONE
egyptian president ho ##s ##ni mu ##bara ##k has described israeli prime minister ariel sharon as the best chance for the palestinians to achieve peace .,O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O,NONE
"john houston , 54 , was due to stand in the east ki ##lb ##ride seat in lana ##rks ##hire at the next election .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O,NONE
"mr houston is alleged to have said that the organs of the criminal ##ly insane should be "" made available to law - ab ##idi ##ng members of the community "" and proposed the legal ##isation of drugs and the sex trade .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
they will also talk to fisheries minister ross finn ##ie and scientists .,O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O,NONE
"they will also speak to mr finn ##ie , representatives of the royal society and the sea fish industry authority .",O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O,NONE
""" wes has a great broadcasting career ahead of him .",O B-ACTOR-DIRECTOR O O O O O O O O O,NONE
"de ni ##ro recently spent three weeks at the top with comedy meet the f ##ock ##ers , which was at number five this week .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O,NONE
visa row mandarin made sir john,O O O O O B-POLITICIAN,NONE
sir john gi ##eve was home office permanent secretary during the saga which ended with mr blu ##nk ##ett quit ##ting .,O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O,NONE
he and other civil servants were criticised for failing to recall how the visa for mr blu ##nk ##ett ' s ex - lover ' s nanny came to be fast - tracked .,O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O,NONE
the outgoing head of the troubled child support agency doug smith also earn ##s an honour in the new year ' s list .,O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O,NONE
sir john was made permanent secretary in april 2001 following a civil service career which dates back to 1974 .,O B-POLITICIAN O O O O O O O O O O O O O O O O O O,NONE
"but they missed out on best british live act , which went to muse .",O O O O O O O O O O O O O B-MUSICIAN O,NONE
keane won best british album and breakthrough act .,B-MUSICIAN O O O O O O O O,NONE
"happy mondays - kin ##ky afro , mca ##lm ##ont & butler - yes , joy division - love will tear us apart . . .",O O O O O O O O O O O B-MUSICIAN O O O O O O O O O O O O O O,NONE
"the only real challenger was queen but hey , another one bites the dust ! !",O O O O O B-MUSICIAN O O O O O O O O O O,NONE
"i ' ve nothing against robbie , i actually like his music , but how can this possibly be the best song from the last 25 ##year ?",O O O O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O,NONE
he becomes the 117 ##th captain of england since fred stokes held the position in 1871 .,O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O,NONE
"in a speech focusing on issues arising from the re - election of george w bush , mr kennedy said iraq had become a "" cr ##ucible of militant terrorism "" .",O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O B-POLITICIAN O O O O O O O O O O O O O,NONE
"mr kennedy pointed out that the netherlands , portugal and the czech republic , which all have troops operating in the southern sector of iraq , have announced their imminent withdrawal "" regardless of the situation on the ground "" .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
sir clive woodward will coach the northern team against rod mac ##que ##en ' s southern hemisphere team in a ts ##uman ##i fund - raising match at t ##wick ##enham .,O B-ATHLETE I-ATHLETE O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O,NONE
prince edward will also join the uk delegation in poland for national holocaust memorial day on 27 january .,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O,NONE
"in britain , the queen and prince philip will lead the nation ' s commemoration at a service in westminster hall , london .",O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O,NONE
"the queen ' s grandson , prince harry , sparked outrage earlier this week after photographs of him wearing a nazi uniform at a costume party emerged .",O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O,NONE
"prince harry should see for himself "" the results of the hated symbol he so foolish ##ly and bra ##zen ##ly chose to wear "" , rabbi marvin hi ##er , founder of jewish human rights group the simon wi ##ese ##nt ##hal center said .",B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O,rabbi
"last year ' s winner , chat show host graham norton , fell to number 16 following relatively few television appearances in 2004 .",O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O,NONE
wasp was made by ex - children ' s tv presenter andrea arnold while little terrorist is the work of ash ##vin kumar .,O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,presenter
je ##z san is one of the key figures in the uk ' s games industry .,B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O,NONE
blair sets date for africa report,B-POLITICIAN O O O O O,NONE
mr blair has vowed to put africa at the top of his agenda during his time at the helm of the g ##8 .,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O,NONE
"bob gel ##do ##f , in characteristic ##ally blunt style , promised that the commission would not just be a talking shop but would deliver radical new thinking to change direction for africa .",B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"- there was also recognition for james clarke , chairman of the london marathon .",O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O,chairman
""" the police have said they have completed their search and have not found anything , "" said real madrid president fl ##ore ##ntino perez .",O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O,NONE
johnson uncertain about euro bid,B-ATHLETE O O O O,NONE
liverpool pledge to keep ge ##rrard,O O O O B-ATHLETE I-ATHLETE,NONE
swedish triple jumper christian ol ##sson was voted male athlete of the year .,O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O,NONE
lily tuck ' s the news from paraguay is a fictional ##ised tale about paraguay ##an leader francisco sol ##ano lopez and his irish mistress .,B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O,NONE
"children ' s author judy blu ##me , who was given an honour ##ary medal , used the ceremony to speak out over censorship .",O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O,author
"sales of blu ##me ' s books have exceeded 75 million , but her work - which features frank narratives about families , religion and sexuality - is closely watched by the ce ##nsor ##s .",O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"the national book awards non - fiction prize was awarded to kevin boyle ' s for arc of justice , which focuses on a black family ' s fight to live in a white detroit neighbourhood in the 1920s .",O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
pete ha ##ut ##man won the young people ' s literature prize for his novel god ##less .,B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O,NONE
"edinburgh architect , dominic stephenson , became the first sc ##ot to be confirmed as a victim of the asian tsunami .",O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O,NONE
paolo di can ##io was given a seven - match suspension when he pushed referee paul al ##cock over in a premiership game between sheffield wednesday and arsenal in 1998 .,B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O,NONE
red ##k ##na ##pp himself sprinted along the touch ##line to help ph ##ys ##io jim joyce and coach denis ro ##fe shepherd the enraged pr ##ut ##ton away from referee ' s assistant norman .,B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O B-PUBLIC-FIGURE O,NONE
"pr ##ut ##ton has ap ##olo ##gis ##ed publicly for his actions and to arsenal ' s robert pi ##res , who was injured in a wild tackle by the saints ' midfield man .",B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,NONE
"and robb ##en told the daily star : "" it is not impossible that i will play against barcelona but it is just a very , very small chance - about 10 % . """,O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
des ##ail ##ly is one of the most decorated players in the history of football .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O,NONE
"the us secretary of energy spencer abraham confirmed that the machine had reached the break ##neck speed , according to the lin ##pack bench ##mark .",O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O,NONE
"ellen simone ##tti , known as queen of the sky , wrote an anonymous semi - fictional account of her life in the sky .",B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O,NONE
blu ##nk ##ett un ##ve ##ils policing plans,B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O,NONE
mrs parker bowl ##es will take the title hr ##h duchess of cornwall after a civil ceremony to be held at windsor castle .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O,NONE
but only 40 % think mrs parker bowl ##es should become princess consort as planned after charles becomes king .,O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O B-PUBLIC-FIGURE O O O,NONE
"on thursday night , prince charles , 56 , and mrs parker bowl ##es , 57 , hosted a dinner at windsor castle , their first public appearance since announcing their engagement .",O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O,NONE
"mrs parker bowl ##es said the prince went down on one knee to propose and added : "" i ' m just coming down to earth . """,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"the queen and duke of edinburgh said the news had made them "" very happy "" .",B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O,NONE
"princes william and harry said they are "" very happy "" and wish the couple "" all the luck in the future "" .",B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O,NONE
"the wedding will be a civil ceremony followed by a service of prayer and dedication in st george ' s chapel at which the archbishop of canterbury , dr rowan williams , will pre ##side .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O,NONE
the marriage is likely to be a sensitive issue because mrs parker bowl ##es is divorced and her former husband is still alive .,O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O,NONE
"the archbishop of canterbury said : "" i am pleased that prince charles and mrs camilla parker bowl ##es have decided to take this important step . """,O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O,NONE
"australia ' s prime minister john howard also offered his congratulations , adding that their decision to marry was a "" sensible and a good thing "" .",O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O,NONE
